timestamp;actual;predicted
274;[11, 1, 12, 2];[11, 0, 1, 12, 2, 3, 4, 5, 6, 7, 9, 10]
275;[0, 11, 1, 12];[0, 11, 12, 1, 4, 5, 6, 7, 8, 9, 10]
276;[0, 1];[0, 11, 1, 12, 2, 3, 4, 5, 6, 7, 8]
277;[0, 11, 1, 12, 2, 7, 8, 9];[11, 0, 12, 1, 2, 4, 5, 6, 7, 8, 9, 10]
278;[11, 1, 12, 2, 4, 5, 9, 10];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 9, 10]
279;[11, 12, 3, 4];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 8, 9]
280;[11, 12, 2, 3];[0, 11, 1, 12, 2, 3, 4, 5, 6, 7, 8]
281;[11, 1, 12, 2];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 9, 10]
282;[11, 12, 3, 4];[11, 0, 1, 12, 2, 3, 4, 5, 6, 7, 8, 9]
283;[0];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 9, 10]
284;[11, 12];[0, 11, 12, 1, 2, 3, 4, 5, 6, 7, 9, 10]
285;[11, 12, 4, 5];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 9, 10]
286;[0, 11, 1, 12, 2, 9, 10];[11, 0, 1, 12, 2, 3, 4, 5, 6, 7, 8]
287;[2, 3];[0, 11, 1, 12, 2, 3, 4, 5, 7, 8, 9, 10]
288;[11, 1, 12, 2, 4, 5];[11, 0, 12, 1, 2, 3, 4, 5, 6, 8, 9, 10]
289;[11, 12, 3, 4];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 8, 9]
290;[11, 12, 5, 6, 7, 10];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 8]
291;[0, 11, 12];[11, 0, 12, 1, 2, 3, 4, 5, 6, 8, 9, 10]
292;[0, 11, 1, 12, 4, 5];[11, 0, 1, 12, 2, 4, 5, 6, 7, 8, 9, 10]
293;[11, 12];[11, 0, 1, 12, 2, 3, 4, 5, 6, 7, 9, 10]
294;[11, 1, 12, 2, 8, 9];[11, 1, 12, 2, 3, 4, 5, 6, 7, 8, 9, 10]
295;[11, 12, 4, 5, 6, 7];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 8, 9]
296;[0, 11, 12];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 8, 10]
297;[11, 12, 4, 5, 6, 7, 9, 10];[11, 0, 1, 12, 2, 3, 4, 5, 6, 7, 9, 10]
298;[0, 11, 1, 12];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 9, 10]
299;[11, 12, 4, 5];[11, 12, 2, 3, 4, 5, 6, 7, 8, 9, 10]
300;[11, 12, 4, 5];[11, 0, 1, 12, 2, 3, 4, 5, 6, 7, 9, 10]
301;[11, 12, 3, 4];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 9, 10]
302;[11, 1, 12, 2];[11, 0, 1, 12, 2, 3, 4, 5, 7, 8, 9, 10]
303;[1, 2, 3, 4, 5];[0, 11, 1, 12, 2, 3, 5, 6, 7, 8, 9, 10]
304;[11, 12, 2, 3];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 8, 9]
305;[11, 12, 2, 3, 4];[0, 11, 1, 12, 2, 3, 4, 6, 7, 8, 9, 10]
306;[11, 1, 12, 2, 3];[11, 0, 1, 12, 2, 3, 4, 5, 6, 7, 9, 10]
307;[11, 12, 3, 4];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 8, 9]
308;[11, 12, 4, 5];[11, 0, 1, 12, 2, 3, 4, 5, 6, 7, 9, 10]
309;[11, 1, 12, 2, 4, 5, 8, 9];[11, 1, 12, 2, 3, 4, 5, 6, 7, 8, 9, 10]
310;[11, 12, 3, 4, 5];[11, 0, 1, 12, 2, 3, 4, 5, 6, 7, 9, 10]
311;[0];[0, 11, 12, 1, 2, 3, 4, 5, 6, 7, 9, 10]
312;[11, 12, 2, 3];[11, 0, 12, 1, 2, 3, 4, 5, 7, 8, 9, 10]
313;[11, 12, 3, 4];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 8]
314;[0, 11, 1, 12];[0, 11, 12, 1, 2, 3, 4, 5, 6, 7, 8, 9]
315;[0, 1, 2];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 9, 10]
316;[11, 12, 3, 4];[11, 0, 12, 1, 2, 3, 4, 6, 7, 8, 9, 10]
317;[0, 11, 1, 12];[0, 11, 12, 1, 2, 4, 5, 6, 7, 8, 9, 10]
318;[11, 12, 2, 3];[11, 0, 12, 1, 2, 3, 5, 6, 7, 8, 9, 10]
319;[11, 12, 3, 4];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 8, 9]
320;[11, 12, 3, 4];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 8, 9]
321;[3, 4];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 8]
322;[0, 11, 1, 12, 2];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 9, 10]
323;[11, 1, 12, 2, 6, 7];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 8, 9]
324;[11, 12, 3, 4];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 9, 10]
325;[11, 12];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 9, 10]
326;[11, 12, 6, 7];[11, 0, 1, 12, 2, 3, 4, 6, 7, 8, 9, 10]
327;[11, 1, 12, 2, 3, 4];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 9, 10]
328;[11, 12, 6, 7];[11, 0, 1, 12, 2, 3, 4, 5, 6, 7, 9, 10]
329;[7, 8, 9, 10];[11, 0, 1, 12, 2, 3, 4, 5, 6, 7, 9, 10]
330;[0, 11, 1, 12];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 9, 10]
331;[1, 2];[11, 0, 12, 1, 2, 4, 5, 6, 7, 8, 9, 10]
332;[11, 12, 2, 13, 3];[11, 0, 12, 1, 2, 3, 4, 5, 7, 8, 9, 10]
333;[0, 1, 2, 8, 9];[11, 0, 1, 12, 2, 3, 4, 5, 7, 8, 9, 10]
334;[11, 12, 4, 5, 6, 7];[11, 1, 12, 2, 3, 4, 5, 6, 7, 8, 9, 10]
335;[11, 12, 2, 3];[11, 0, 1, 12, 2, 3, 4, 5, 6, 7, 9, 10]
336;[0, 11, 1, 12];[0, 11, 1, 12, 2, 3, 4, 5, 6, 7, 9, 10]
337;[4, 5];[11, 0, 1, 12, 2, 4, 5, 6, 7, 8, 9, 10]
338;[11, 12, 4, 5, 6, 7];[11, 0, 1, 12, 2, 3, 4, 5, 6, 7, 9, 10]
339;[0, 11, 1, 12];[0, 11, 1, 12, 2, 4, 5, 6, 7, 8, 9, 10]
340;[0, 11, 12];[0, 11, 1, 12, 2, 3, 4, 5, 6, 7, 8, 9]
341;[0, 11, 1, 12, 7, 8];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 8]
342;[11, 12, 6, 7];[0, 11, 12, 1, 2, 3, 4, 5, 6, 7, 8]
343;[0, 11, 1, 12];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 8, 9]
344;[11, 1, 12, 2, 8, 9];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 9, 10]
345;[0, 11, 1, 12, 4, 5, 7, 8];[11, 0, 1, 12, 2, 3, 4, 5, 7, 8, 9, 10]
346;[1, 2, 4, 5, 9, 10];[11, 0, 1, 12, 2, 3, 4, 5, 6, 7, 9, 10]
347;[11, 1, 12, 2, 13, 3, 6, 7];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 8, 9]
348;[11, 12, 4, 5];[11, 0, 12, 1, 2, 3, 4, 5, 8, 9, 10]
349;[2, 3];[11, 12, 2, 3, 4, 5, 6, 7, 8, 9, 10]
350;[0, 11, 12];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 9, 10]
351;[0, 11, 1, 12, 2, 3];[11, 0, 1, 12, 2, 3, 4, 5, 6, 7, 8]
352;[11, 12, 2, 3];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 9, 10]
353;[0, 11, 12, 2, 3];[11, 0, 1, 12, 2, 3, 4, 5, 6, 7, 9, 10]
354;[11, 12, 2, 3];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 8]
355;[0, 11, 1, 12, 2, 3];[11, 0, 1, 12, 2, 3, 4, 5, 6, 7, 8, 10]
356;[0, 11, 1, 12, 2];[0, 11, 12, 1, 2, 3, 4, 5, 6, 7, 8]
357;[0, 11, 1, 12, 2, 3];[11, 0, 1, 12, 2, 3, 4, 5, 6, 7, 8]
358;[11, 1, 12, 2, 9, 10];[11, 0, 1, 12, 2, 3, 4, 5, 6, 8, 9, 10]
359;[11, 12, 4, 5, 6, 7, 10];[11, 0, 12, 1, 2, 4, 5, 6, 7, 8, 9, 10]
360;[11, 12, 6, 7];[0, 11, 12, 1, 2, 3, 4, 5, 6, 7, 8, 10]
361;[11, 12, 4, 5];[11, 0, 1, 12, 2, 3, 4, 5, 8, 9, 10]
362;[0, 11, 1, 12, 2, 13, 3];[0, 11, 12, 1, 2, 3, 4, 5, 6, 7, 9, 10]
363;[11, 1, 12, 2];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 8, 9]
364;[0, 11, 12, 5, 6, 10];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 8, 9]
365;[11, 12, 2, 3];[11, 0, 1, 12, 2, 3, 4, 5, 6, 7, 9, 10]
366;[9, 10];[11, 0, 1, 12, 2, 3, 4, 5, 6, 8, 9, 10]
367;[1, 2, 4, 5];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 8, 9]
368;[7, 8];[0, 11, 1, 12, 2, 3, 4, 5, 6, 7, 9, 10]
369;[0, 11, 1, 12];[11, 0, 1, 12, 2, 4, 5, 6, 7, 8, 9, 10]
370;[2, 13, 3];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 8, 10]
371;[0, 1, 2, 3, 4];[11, 0, 1, 12, 2, 3, 4, 5, 6, 7, 9, 10]
372;[0, 1];[11, 0, 1, 12, 2, 3, 4, 6, 7, 8, 9, 10]
373;[11, 1, 12, 2, 9, 10];[11, 0, 1, 12, 2, 3, 4, 5, 6, 8, 9, 10]
374;[11, 12, 3, 4];[0, 11, 1, 12, 2, 3, 4, 5, 8, 9, 10]
375;[11, 1, 12, 2];[11, 0, 1, 12, 2, 3, 4, 5, 6, 7, 9, 10]
376;[11, 12, 6, 7, 8];[0, 11, 12, 1, 2, 3, 4, 5, 6, 7, 8, 9]
377;[1, 2];[11, 0, 1, 12, 2, 3, 4, 6, 7, 8, 9, 10]
378;[11, 12, 4, 5];[11, 12, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]
379;[11, 12, 4, 5, 6];[0, 11, 1, 12, 2, 3, 4, 5, 6, 7, 9, 10]
380;[11, 12, 2, 3];[11, 12, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]
381;[11, 1, 12, 2, 3];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 8, 9]
382;[0, 11, 1, 12];[11, 0, 12, 1, 2, 3, 5, 6, 7, 8, 9, 10]
383;[5, 6];[0, 11, 1, 12, 2, 3, 4, 5, 6, 7, 8, 9]
384;[2, 3];[11, 0, 12, 1, 2, 3, 4, 5, 7, 8, 9, 10]
385;[11, 12, 3, 4];[11, 0, 1, 12, 2, 3, 4, 5, 6, 7, 8]
386;[11, 12, 3, 4];[0, 11, 1, 12, 2, 3, 4, 5, 6, 7, 9, 10]
387;[0, 11, 1, 12];[11, 0, 1, 12, 2, 3, 5, 6, 7, 8, 9, 10]
388;[0, 11, 12, 5, 6, 7];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 9, 10]
389;[11, 1, 12, 2, 7, 8];[0, 11, 1, 12, 2, 3, 4, 5, 6, 7, 8, 9]
390;[11, 12, 2, 3];[11, 0, 1, 12, 2, 3, 4, 5, 6, 7, 9, 10]
391;[11, 1, 12, 2, 8, 9];[11, 0, 12, 1, 2, 3, 6, 7, 8, 9, 10]
392;[11, 12, 4, 5, 7, 8];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 9, 10]
393;[0, 11, 12];[0, 11, 12, 1, 2, 3, 4, 5, 6, 7, 8, 9]
394;[11, 12, 3, 4];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 8, 9]
395;[11, 12, 2, 3];[11, 0, 1, 12, 2, 3, 4, 5, 6, 7, 9, 10]
396;[0, 11, 1, 12];[0, 11, 12, 1, 2, 3, 4, 5, 6, 7, 8]
397;[2, 3];[11, 0, 1, 12, 2, 3, 4, 5, 6, 7, 9, 10]
398;[11, 12];[11, 0, 1, 12, 2, 3, 4, 5, 6, 7, 8]
399;[0, 11, 1, 12, 2, 3, 4, 7, 8];[11, 0, 1, 12, 2, 3, 4, 5, 6, 7, 9, 10]
400;[11, 12, 2, 3, 4, 5];[11, 0, 1, 12, 2, 3, 4, 5, 6, 7, 8, 9]
401;[11, 12, 2, 3];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 8, 9]
402;[11, 1, 12, 2, 3, 9, 10];[0, 11, 12, 1, 2, 4, 5, 6, 7, 8, 9, 10]
403;[11, 12, 2, 3];[11, 0, 1, 12, 2, 3, 4, 5, 6, 7, 9, 10]
404;[6, 7];[0, 11, 1, 12, 2, 3, 4, 5, 6, 7, 8]
405;[7, 8];[11, 0, 1, 12, 2, 3, 4, 5, 6, 7, 9, 10]
406;[0, 11, 1, 12];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 8]
407;[1, 2];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 8, 9]
408;[11, 12, 6, 7];[11, 0, 1, 12, 2, 3, 4, 5, 6, 7, 9, 10]
409;[2, 3, 7, 8];[11, 0, 1, 12, 2, 4, 5, 6, 7, 8, 9, 10]
410;[11, 12, 4, 5, 6, 7];[11, 0, 1, 12, 2, 3, 4, 5, 6, 7, 9, 10]
411;[5, 6];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 8]
412;[11, 12, 2, 3, 7, 8];[11, 0, 12, 1, 2, 3, 4, 5, 8, 9, 10]
413;[11, 1, 12, 2];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 9, 10]
414;[11, 12, 6, 7];[0, 11, 1, 12, 2, 3, 4, 5, 6, 7, 8, 9]
415;[0, 1];[0, 11, 12, 1, 2, 3, 4, 5, 6, 7, 9, 10]
416;[9, 10];[11, 0, 1, 12, 2, 3, 4, 5, 6, 7, 8, 9]
417;[11, 12, 4, 5, 6, 7];[11, 0, 12, 1, 2, 3, 4, 6, 7, 8, 9, 10]
418;[11, 12, 4, 5];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 9, 10]
419;[11, 12, 2, 3];[11, 0, 1, 12, 2, 3, 4, 5, 6, 7, 9, 10]
420;[11, 12, 4, 5, 6, 7];[11, 0, 1, 12, 3, 4, 5, 6, 7, 8, 9, 10]
421;[0, 11, 1, 12];[11, 0, 12, 1, 2, 3, 5, 6, 7, 8, 9, 10]
422;[11, 1, 12, 2, 6, 7];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 9, 10]
423;[11, 12, 5, 6, 10];[0, 11, 1, 12, 2, 3, 4, 5, 6, 7, 9, 10]
424;[2, 3, 4, 5];[0, 11, 12, 1, 2, 3, 4, 5, 6, 7, 8]
425;[11, 12, 2, 3];[11, 0, 1, 12, 2, 3, 4, 5, 6, 8, 9, 10]
426;[11, 12, 6, 7];[11, 0, 1, 12, 2, 4, 5, 6, 7, 8, 9, 10]
427;[0, 11, 1, 12, 4, 5];[11, 0, 1, 12, 2, 3, 4, 5, 6, 7, 8, 9]
428;[11, 12, 4, 5, 6, 7];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 9, 10]
429;[1, 2];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 8, 10]
430;[11, 1, 12, 2, 3, 7, 8];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 8]
431;[11, 1, 12, 2];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 9, 10]
432;[0, 1, 7, 8];[0, 11, 1, 12, 2, 3, 4, 5, 6, 7, 8, 9]
433;[0];[0, 11, 1, 12, 2, 4, 5, 6, 7, 8, 9, 10]
434;[11, 12, 2, 3, 6, 7];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 9, 10]
435;[11, 12, 3, 4];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 9, 10]
436;[9, 10];[0, 11, 12, 1, 2, 3, 4, 5, 6, 7, 8, 10]
437;[0, 11, 1, 12, 4, 5];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 8]
438;[11, 1, 12, 2, 4, 5];[11, 0, 12, 1, 4, 5, 6, 7, 8, 9, 10]
439;[11, 12];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 9, 10]
440;[0, 11, 12];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 8, 9]
441;[11, 12, 2, 3];[11, 0, 12, 1, 3, 4, 5, 6, 7, 8, 9, 10]
442;[11, 12, 4, 5, 6, 7];[0, 11, 12, 1, 2, 3, 4, 5, 6, 7, 9, 10]
443;[11, 1, 12, 2, 3, 4];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 8, 9]
444;[11, 5, 6, 10];[0, 11, 12, 1, 2, 4, 5, 6, 7, 8, 9, 10]
445;[0, 11, 1, 12, 2, 3];[11, 0, 1, 12, 2, 3, 4, 5, 8, 9, 10]
446;[11, 12, 3, 4];[11, 0, 12, 1, 3, 4, 5, 6, 7, 8, 9, 10]
447;[11, 12, 2, 3];[0, 11, 1, 12, 2, 3, 4, 5, 6, 7, 8]
448;[0, 11, 1, 12, 2];[11, 0, 1, 12, 2, 3, 5, 6, 7, 8, 9, 10]
449;[11, 12, 4, 5];[11, 1, 12, 2, 3, 4, 5, 6, 7, 8, 9, 10]
450;[11, 12, 2, 3, 9, 10];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 8]
451;[0];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 8]
452;[11, 12, 4, 5];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 8]
453;[11, 12, 6, 7];[11, 0, 12, 1, 2, 4, 5, 6, 7, 8, 9, 10]
454;[2, 13, 3];[11, 0, 1, 12, 2, 3, 6, 7, 8, 9, 10]
455;[11, 1, 12, 2, 9, 10];[11, 1, 12, 2, 3, 4, 5, 6, 7, 8, 9, 10]
456;[11, 1, 12, 2];[11, 1, 12, 2, 3, 4, 5, 6, 7, 8, 9, 10]
457;[11, 12, 3, 4];[11, 0, 1, 12, 2, 3, 4, 5, 6, 7, 9, 10]
458;[0, 11, 1, 12, 2, 3];[0, 11, 12, 1, 2, 3, 4, 5, 6, 7, 9, 10]
459;[11, 12, 2, 3, 4, 5];[11, 0, 1, 12, 2, 3, 5, 6, 7, 8, 9, 10]
460;[2, 3];[11, 0, 1, 12, 2, 3, 4, 5, 6, 7, 8, 9]
461;[11, 1, 12, 2];[0, 11, 12, 1, 2, 3, 4, 5, 6, 7, 9, 10]
462;[11, 12, 4, 5, 6];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 9, 10]
463;[11, 12, 2, 3];[11, 0, 1, 12, 2, 3, 4, 5, 7, 8, 9, 10]
464;[0, 11, 1, 12, 2, 3];[11, 0, 12, 1, 2, 3, 4, 5, 6, 8, 9, 10]
465;[11, 12, 2, 3];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 9, 10]
466;[11, 12, 2, 3];[0, 11, 1, 12, 3, 4, 5, 6, 7, 8, 9, 10]
467;[11, 12, 2, 3];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 8, 10]
468;[11, 12, 6, 7];[11, 0, 1, 12, 2, 3, 4, 5, 6, 7, 8, 9]
469;[0, 11, 12];[0, 11, 1, 12, 2, 3, 4, 5, 6, 7, 8, 9]
470;[11, 12, 4, 5, 6, 7];[0, 11, 12, 1, 2, 3, 4, 5, 6, 7, 9, 10]
471;[11, 12, 2, 3, 8, 9];[11, 1, 12, 2, 3, 4, 5, 6, 7, 8, 9, 10]
472;[2, 3];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 9, 10]
473;[1, 2];[0, 11, 1, 12, 2, 3, 4, 5, 6, 7, 8, 9]
474;[0, 1, 5, 6];[0, 11, 12, 1, 3, 4, 5, 6, 7, 8, 10]
475;[11, 1, 12, 2, 6, 7];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 9, 10]
476;[7, 8];[0, 11, 1, 12, 2, 3, 4, 5, 8, 9, 10]
477;[0, 11, 12];[0, 11, 12, 1, 3, 4, 5, 6, 7, 8, 9, 10]
478;[0, 11, 1, 12];[11, 0, 1, 12, 2, 3, 4, 5, 6, 7, 9, 10]
479;[11, 1, 12, 2, 7, 8];[11, 0, 1, 12, 2, 3, 4, 5, 6, 8, 9, 10]
480;[0, 11, 1, 12, 2, 3];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 8, 9]
481;[11, 12, 6, 7];[0, 11, 1, 12, 2, 3, 4, 5, 7, 8, 9, 10]
482;[11, 12, 4, 5];[11, 0, 12, 1, 3, 4, 5, 6, 7, 8, 9, 10]
483;[11, 1, 12, 2, 6, 7];[11, 0, 12, 1, 2, 4, 5, 6, 7, 8, 9, 10]
484;[1, 2];[0, 11, 1, 12, 2, 3, 4, 5, 6, 7, 9, 10]
485;[11, 12, 2, 3, 6, 7];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 8, 9]
486;[0, 1];[0, 11, 1, 12, 2, 3, 4, 5, 6, 7, 8]
487;[0, 11, 1, 12];[0, 11, 1, 12, 2, 3, 4, 5, 6, 7, 8, 10]
488;[11, 12, 4, 5];[11, 0, 1, 12, 2, 3, 4, 5, 6, 7, 9, 10]
489;[11, 12, 4, 5];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 8, 9]
490;[0, 7, 8];[0, 11, 1, 12, 2, 3, 4, 5, 6, 7, 8]
491;[1, 2];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 8]
492;[11, 12, 4, 5];[11, 0, 1, 12, 2, 3, 4, 5, 6, 7, 9, 10]
493;[0];[0, 11, 12, 1, 2, 4, 5, 6, 7, 8, 9, 10]
494;[0, 1];[11, 0, 12, 1, 3, 4, 5, 6, 7, 8, 9, 10]
495;[11, 1, 12, 2];[0, 11, 1, 12, 2, 3, 4, 5, 6, 7, 8, 9]
496;[11, 12];[11, 0, 1, 12, 2, 3, 4, 5, 6, 7, 9, 10]
497;[0, 11, 1, 12];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 8]
498;[5, 6, 9, 10];[11, 0, 1, 12, 2, 3, 4, 5, 8, 9, 10]
499;[0, 11, 1, 12];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 9, 10]
500;[11, 12, 5, 6];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 9, 10]
501;[0, 1, 2, 9, 10];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 8]
502;[0, 1];[11, 0, 12, 1, 2, 4, 5, 6, 7, 8, 9, 10]
503;[11, 12, 4, 5, 6, 7];[11, 12, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]
504;[9, 10];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 9, 10]
505;[11, 12, 2, 3];[11, 0, 12, 1, 3, 4, 5, 6, 7, 8, 9, 10]
506;[2, 3];[0, 11, 1, 12, 2, 3, 5, 6, 7, 8, 9, 10]
507;[11, 12, 2, 3];[11, 12, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]
508;[11, 12, 2, 3];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 8, 9]
509;[11, 12];[11, 0, 1, 12, 2, 3, 4, 5, 6, 7, 9, 10]
510;[0, 11, 12];[0, 11, 12, 1, 2, 3, 4, 5, 8, 9, 10]
511;[11, 12, 3, 4];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 8, 9]
512;[5, 6, 9, 10];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 8]
513;[2, 3];[11, 0, 1, 12, 2, 3, 4, 5, 8, 9, 10]
514;[0, 1];[11, 0, 1, 12, 2, 3, 4, 5, 6, 7, 9, 10]
515;[11, 1, 12, 2];[11, 0, 1, 12, 2, 3, 4, 5, 7, 8, 9, 10]
516;[11, 1, 12, 2, 3];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 9, 10]
517;[0, 1];[0, 11, 1, 12, 2, 3, 4, 6, 7, 8, 9, 10]
518;[0, 1, 2, 13, 3, 4];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 8]
519;[11, 1, 12, 2, 3];[0, 11, 1, 12, 2, 3, 4, 5, 6, 7, 8]
520;[11, 12, 3, 4];[11, 0, 12, 1, 3, 4, 5, 6, 7, 8, 9, 10]
521;[11, 12, 2, 3];[11, 1, 12, 2, 3, 4, 5, 6, 7, 8, 9, 10]
522;[0, 11, 1, 12, 2, 3];[0, 11, 12, 1, 2, 3, 4, 5, 6, 7, 9, 10]
523;[0, 1];[11, 0, 1, 12, 2, 4, 5, 6, 7, 8, 9, 10]
524;[0, 11, 12];[11, 0, 1, 12, 3, 4, 5, 6, 7, 8, 9, 10]
525;[0, 11, 1, 12, 3, 4];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 9, 10]
526;[11, 12, 2, 3];[11, 0, 12, 1, 2, 3, 4, 6, 7, 8, 9, 10]
527;[11, 12, 2, 3, 9, 10];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 8]
528;[11, 12, 4, 5];[11, 0, 12, 1, 2, 3, 4, 5, 8, 9, 10]
529;[11, 12, 4, 5, 6, 7];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 8, 9]
530;[0, 11, 1, 12, 2, 3];[11, 0, 12, 1, 2, 4, 5, 6, 7, 8, 9, 10]
531;[11, 12, 3, 4];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 8, 9]
532;[11, 12, 4, 5, 6, 7];[11, 1, 12, 2, 3, 4, 5, 6, 7, 8, 9, 10]
533;[0, 11, 1, 12];[11, 0, 12, 1, 2, 4, 5, 6, 7, 8, 9, 10]
534;[1, 2];[11, 0, 1, 12, 2, 3, 4, 5, 6, 8, 9, 10]
535;[11, 12, 2, 3];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 9, 10]
536;[1, 2, 9, 10];[11, 0, 1, 12, 2, 3, 4, 5, 6, 8, 9, 10]
537;[0, 11, 12];[0, 11, 12, 1, 2, 3, 4, 5, 6, 7, 9, 10]
538;[11, 12, 3, 4];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 8, 9]
539;[0, 11, 12, 5, 6, 7];[0, 11, 1, 12, 2, 3, 5, 6, 7, 8, 9, 10]
540;[11, 1, 12, 2, 9, 10];[11, 0, 1, 12, 2, 3, 4, 6, 7, 8, 9, 10]
541;[11, 12, 9, 10];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 9, 10]
542;[0, 11, 1, 12];[0, 11, 12, 1, 2, 3, 4, 5, 6, 7, 9, 10]
543;[11, 12, 3, 4];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 8, 9]
544;[11, 12, 3, 4, 5];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 8]
545;[11, 1, 12, 2, 7, 8, 9, 10];[11, 0, 12, 1, 2, 3, 4, 5, 6, 8, 9, 10]
546;[0, 1, 9, 10];[11, 0, 12, 1, 2, 3, 4, 5, 6, 7, 8, 9]
