timestamp;actual;predicted
366;[0, 1, 4, 5];[0, 11, 8, 9]
367;[11, 4, 5, 6, 7, 10];[2, 8, 9]
368;[11, 5, 6, 8, 9, 10];[0, 11, 1, 2, 8, 10]
369;[11, 4, 5, 10];[11, 1, 2, 6, 7, 8]
370;[11, 4, 5, 6, 7, 10];[11, 1, 2, 6, 7, 10]
371;[0, 11, 1, 4, 5, 10];[11, 0, 1, 6, 7, 10]
372;[11, 4, 5, 10];[11, 1, 2, 6, 7, 10]
373;[11, 4, 5, 6, 7, 10];[0, 11, 6, 7, 8, 10]
374;[0, 11, 1, 5, 6, 7, 9, 10];[11, 0, 1, 6, 7, 8]
375;[0, 11, 4, 5, 10];[11, 0, 1, 2, 7, 8, 10]
376;[0, 11, 1, 4, 5, 9, 10];[11, 1, 2, 6, 7, 10]
377;[1, 2, 5, 6, 9, 10];[11, 0, 1, 6, 7, 8, 10]
378;[11, 1, 2, 4, 5, 6, 7, 10];[0, 11, 1, 2, 7, 8, 10]
379;[11, 1, 2, 4, 5, 6, 7, 10];[0, 11, 1, 2, 7, 8, 10]
380;[11, 4, 5, 6, 7, 10];[2, 7, 8, 9]
381;[0, 5, 6];[11, 0, 1, 2, 7, 8, 10]
382;[11, 4, 5, 10];[11, 0, 1, 6, 7, 8, 10]
383;[0, 1, 4, 5];[6, 7, 8, 9]
384;[4, 5];[0, 11, 1, 6, 7, 8]
385;[11, 1, 2, 4, 5, 10];[2, 8, 9, 10]
386;[11, 1, 2, 4, 5, 10];[11, 1, 2, 6, 7, 10]
387;[11, 4, 5, 6, 7, 10];[11, 0, 1, 2, 7, 8, 10]
388;[0, 11, 1, 5, 6, 7, 10];[11, 0, 1, 6, 7, 10]
389;[11, 5, 6, 7, 9, 10];[11, 0, 1, 2, 7, 8, 10]
390;[0, 11, 1, 4, 5, 7, 10];[11, 0, 7, 8, 9]
391;[0, 11, 1, 4, 5, 10];[0, 11, 1, 2, 8, 10]
392;[11, 4, 5, 10];[1, 6, 7, 8, 9]
393;[0, 11, 1, 4, 5, 10];[11, 2, 6, 7, 8, 10]
394;[11, 4, 5, 6, 7, 10];[11, 0, 1, 6, 7, 8, 10]
395;[11, 5, 6, 7, 10];[11, 1, 2, 9, 10]
396;[11, 4, 5, 6, 7, 9, 10];[11, 0, 1, 6, 7, 10]
397;[0, 1, 4, 5, 7];[11, 1, 2, 6, 7, 10]
398;[0, 11, 1, 5, 6, 7, 10];[0, 1, 2, 6, 7]
399;[11, 4, 5, 10];[11, 0, 1, 6, 7, 8, 10]
400;[11, 4, 5, 8, 9, 10];[11, 0, 1, 2, 7, 10]
401;[5, 6];[0, 11, 1, 2, 6, 7, 8, 10]
402;[4, 5, 6, 7];[0, 11, 1, 2, 6, 7, 8, 10]
403;[11, 5, 6, 10];[0, 1, 2, 6, 7, 8, 9]
404;[4, 5];[11, 0, 1, 2, 6, 7, 8, 10]
405;[0, 11, 5, 6, 7, 10];[0, 11, 1, 2, 6, 7, 8, 10]
406;[4, 5];[0, 11, 1, 2, 7, 8, 9]
407;[0, 11, 5, 6, 7, 9, 10];[0, 11, 1, 2, 6, 7, 10]
408;[0, 11, 1, 5, 6, 7, 10];[0, 11, 1, 2, 6, 7, 8, 10]
409;[11, 4, 5, 6, 7, 10];[0, 11, 1, 2, 6, 7, 8, 10]
410;[11, 4, 5, 10];[0, 11, 1, 2, 6, 7, 8, 10]
411;[11, 1, 2, 4, 5, 8, 9, 10];[11, 0, 1, 6, 7, 8, 9]
412;[0, 11, 1, 4, 5, 10];[11, 0, 1, 2, 6, 7, 10]
413;[0, 1, 2, 4, 5];[0, 11, 1, 2, 6, 7, 8, 10]
414;[0, 11, 1, 4, 5, 10];[11, 0, 1, 2, 6, 7, 9, 10]
415;[11, 4, 5, 10];[11, 0, 1, 2, 6, 7, 8, 10]
416;[11, 1, 2, 4, 5, 7, 8, 10];[0, 1, 2, 6, 7, 8, 9]
417;[11, 1, 2, 4, 5, 6, 7, 8, 9, 10];[0, 11, 1, 2, 6, 7, 8, 10]
418;[11, 4, 5, 10];[0, 11, 1, 2, 6, 7, 8, 10]
419;[1, 2, 4, 5, 8, 9];[11, 0, 1, 2, 6, 7, 9, 10]
420;[11, 4, 5, 10];[11, 0, 1, 2, 6, 7, 8, 10]
421;[4, 5, 6, 7];[11, 0, 1, 2, 7, 8, 9, 10]
422;[5, 6, 8, 9];[11, 0, 1, 2, 7, 8, 9, 10]
423;[11, 4, 5, 6, 7, 10];[11, 1, 2, 6, 7, 8, 9, 10]
424;[4, 5];[0, 2, 6, 7, 8, 9]
425;[0, 1, 4, 5];[0, 11, 6, 7, 8, 9, 10]
426;[0, 11, 1, 5, 6, 7, 10];[11, 0, 1, 2, 7, 8, 9, 10]
427;[11, 4, 5, 10];[11, 0, 1, 2, 6, 7, 8, 10]
428;[11, 4, 5, 6, 7, 10];[11, 1, 2, 6, 7, 8, 9]
429;[0, 1, 4, 5];[11, 1, 2, 6, 7, 8, 9]
430;[4, 5];[0, 1, 6, 7, 8, 9, 10]
431;[11, 5, 6, 7, 9, 10];[11, 0, 1, 2, 6, 7, 8, 10]
432;[5, 6, 9, 10];[11, 0, 1, 6, 7, 8, 9]
433;[11, 4, 5, 10];[11, 0, 1, 2, 7, 8, 9, 10]
434;[4, 5];[11, 0, 1, 2, 6, 7, 8, 10]
435;[0, 11, 5, 6, 7, 9, 10];[0, 11, 1, 2, 6, 7, 8, 10]
436;[0, 1, 5, 6];[0, 1, 2, 7, 8, 9, 10]
437;[11, 5, 6, 7, 9, 10];[11, 0, 1, 2, 6, 7, 8, 10]
438;[5, 6, 8, 9];[0, 11, 1, 6, 8, 9, 10]
439;[11, 4, 5, 10];[11, 0, 1, 2, 6, 7, 8, 10]
440;[4, 5];[0, 1, 6, 7, 8, 9, 10]
441;[1, 2, 4, 5];[11, 0, 1, 2, 6, 7, 8, 10]
442;[4, 5];[11, 0, 1, 2, 6, 7, 8, 10]
443;[11, 4, 5, 10];[0, 11, 1, 2, 6, 7, 8, 10]
444;[5, 6, 9, 10];[0, 11, 1, 6, 8, 9, 10]
445;[0, 11, 1, 4, 5, 10];[11, 0, 1, 2, 6, 7, 8, 10]
446;[11, 4, 5, 10];[11, 0, 1, 2, 6, 7, 8, 10]
447;[11, 4, 5, 10];[11, 0, 1, 2, 6, 7, 8, 10]
448;[0, 11, 1, 5, 6, 7, 8, 10];[0, 11, 1, 2, 8, 9, 10]
449;[11, 5, 6, 7, 10];[0, 11, 1, 2, 6, 7, 8, 10]
450;[0, 1, 5, 6, 9, 10];[11, 0, 1, 2, 6, 7, 9, 10]
451;[4, 5];[0, 11, 1, 2, 6, 7, 8, 10]
452;[11, 4, 5, 6, 7, 10];[11, 0, 1, 2, 6, 7, 8, 10]
453;[0, 11, 1, 5, 6, 7, 9, 10];[11, 0, 1, 2, 6, 7, 8, 10]
454;[11, 5, 6, 7, 10];[11, 0, 1, 2, 6, 7, 8, 10]
455;[11, 4, 5, 10];[0, 11, 1, 2, 6, 7, 8, 10]
456;[11, 4, 5, 6, 10];[11, 1, 2, 6, 7, 8, 9, 10]
457;[11, 1, 2, 4, 5, 7, 10];[0, 1, 6, 7, 8, 9, 10]
458;[11, 4, 5, 6, 7, 10];[0, 11, 1, 2, 6, 7, 8, 10]
459;[0, 11, 1, 5, 6, 7, 10];[0, 11, 1, 2, 6, 7, 8, 10]
460;[11, 5, 6, 7, 10];[0, 11, 1, 2, 7, 8, 9, 10]
461;[0, 1, 5, 6, 7];[11, 0, 1, 2, 7, 8, 9, 10]
462;[11, 4, 5, 10];[11, 0, 1, 2, 7, 8, 9, 10]
463;[1, 2, 4, 5];[0, 11, 1, 2, 6, 7, 8, 10]
464;[11, 5, 6, 7, 8, 9, 10];[0, 11, 1, 2, 6, 7, 8, 10]
465;[11, 4, 5, 10];[11, 0, 1, 2, 6, 7, 8, 10]
466;[0, 11, 1, 5, 6, 7, 10];[0, 11, 1, 2, 7, 8, 9, 10]
467;[0, 1, 5, 6, 7];[0, 11, 1, 2, 7, 8, 9, 10]
468;[11, 5, 6, 7, 8, 9, 10];[0, 11, 1, 2, 7, 8, 9, 10]
469;[0, 5, 6];[0, 11, 1, 2, 6, 7, 8, 10]
470;[0, 11, 1, 5, 6, 7, 10];[0, 11, 1, 6, 7, 8, 9, 10]
471;[4, 5, 6, 7];[1, 2, 6, 7, 8, 9, 10]
472;[0, 11, 5, 6, 7, 10];[11, 0, 1, 2, 7, 8, 9, 10]
473;[4, 5, 6, 7];[11, 0, 1, 2, 6, 7, 8, 10]
474;[11, 4, 5, 6, 7, 10];[11, 1, 6, 7, 8, 9, 10]
475;[11, 4, 5, 6, 7, 10];[11, 0, 1, 2, 6, 7, 8, 10]
476;[0, 11, 1, 4, 5, 10];[11, 0, 1, 2, 6, 7, 8, 10]
477;[4, 5];[11, 0, 2, 6, 7, 8, 9]
478;[0, 11, 1, 4, 5, 10];[0, 11, 1, 2, 6, 7, 8, 10]
479;[11, 4, 5, 6, 7, 10];[11, 0, 1, 2, 6, 7, 8, 10]
480;[11, 4, 5, 10];[11, 0, 1, 2, 6, 7, 8, 10]
481;[4, 5];[11, 0, 1, 2, 6, 7, 8, 10]
482;[0, 11, 1, 5, 6, 7, 10];[11, 0, 1, 2, 6, 7, 8, 10]
483;[0, 11, 1, 5, 6, 7, 9, 10];[0, 11, 1, 2, 6, 7, 8, 10]
484;[11, 4, 5, 6, 7, 10];[11, 0, 1, 2, 6, 7, 8, 10]
485;[11, 4, 5, 7, 10];[0, 11, 1, 2, 8, 9, 10]
486;[4, 5];[11, 1, 6, 7, 8, 9, 10]
487;[11, 5, 6, 7, 9, 10];[0, 1, 2, 6, 7, 8, 9, 10]
488;[11, 5, 6, 8, 9, 10];[0, 11, 1, 2, 8, 9, 10]
489;[0, 11, 1, 5, 6, 7, 10];[11, 0, 1, 2, 6, 7, 8, 10]
490;[0, 11, 5, 6, 7, 10];[0, 11, 1, 6, 7, 8, 9, 10]
491;[11, 5, 6, 7, 9, 10];[0, 11, 1, 2, 6, 8, 9, 10]
492;[0, 11, 1, 4, 5, 10];[11, 0, 1, 2, 6, 7, 8, 10]
493;[0, 11, 1, 5, 6, 7, 10];[0, 11, 1, 2, 7, 8, 9, 10]
494;[11, 1, 2, 4, 5, 6, 7, 8, 9, 10];[11, 0, 1, 2, 6, 7, 8, 10]
495;[11, 5, 6, 7, 9, 10];[11, 0, 1, 2, 7, 8, 9, 10]
496;[0, 1, 5, 6];[11, 0, 1, 2, 6, 7, 8, 10]
497;[4, 5, 6, 7];[11, 0, 1, 2, 7, 8, 9, 10]
498;[0, 11, 5, 6, 7, 10];[11, 0, 1, 2, 7, 8, 9, 10]
499;[11, 4, 5, 10];[0, 11, 1, 2, 7, 8, 9, 10]
500;[11, 4, 5, 6, 7, 10];[0, 11, 1, 2, 6, 7, 8, 10]
501;[11, 4, 5, 10];[11, 0, 1, 2, 6, 7, 9, 10]
502;[0, 11, 5, 6, 7, 10];[0, 11, 1, 2, 7, 8, 9, 10]
503;[4, 5];[11, 1, 2, 6, 7, 8, 9, 10]
504;[0, 11, 1, 4, 5, 10];[0, 11, 1, 6, 7, 8, 9, 10]
505;[11, 5, 6, 10];[11, 1, 6, 7, 8, 9, 10]
506;[11, 4, 5, 6, 7, 10];[11, 0, 1, 2, 6, 7, 8, 10]
507;[11, 4, 5, 6, 7, 10];[0, 1, 2, 6, 7, 8, 9, 10]
508;[0, 1, 4, 5];[0, 11, 1, 2, 6, 7, 8, 10]
509;[4, 5];[11, 1, 2, 6, 7, 8, 9, 10]
510;[4, 5];[11, 0, 1, 2, 6, 7, 9, 10]
511;[11, 5, 6, 7, 9, 10];[0, 11, 1, 2, 6, 7, 9, 10]
512;[11, 4, 5, 6, 7, 10];[11, 0, 1, 2, 6, 7, 8, 10]
513;[11, 5, 6, 7, 10];[11, 0, 1, 6, 7, 8, 9, 10]
514;[11, 4, 5, 10];[11, 1, 2, 6, 7, 8, 9]
515;[11, 4, 5, 10];[11, 0, 1, 2, 6, 7, 8, 10]
516;[11, 5, 6, 7, 10];[11, 0, 1, 2, 6, 7, 9, 10]
517;[11, 4, 5, 10];[11, 1, 6, 7, 8, 9, 10]
518;[0, 11, 1, 4, 5, 10];[11, 0, 1, 2, 6, 7, 8, 10]
519;[11, 4, 5, 6, 7, 10];[11, 0, 1, 2, 6, 7, 9, 10]
520;[11, 4, 5, 10];[11, 2, 6, 7, 8, 9, 10]
521;[5, 6];[0, 11, 1, 2, 6, 7, 8, 10]
522;[11, 4, 5, 6, 7, 10];[0, 1, 2, 6, 7, 8, 9]
523;[0, 11, 1, 5, 6, 7, 10];[11, 0, 1, 2, 7, 8, 9, 10]
524;[0, 11, 1, 4, 5, 10];[11, 0, 1, 2, 7, 8, 9, 10]
525;[11, 4, 5, 10];[11, 1, 2, 6, 7, 8, 9, 10]
526;[0, 11, 1, 5, 6, 7, 10];[11, 0, 1, 2, 6, 7, 8, 10]
527;[11, 4, 5, 10];[0, 11, 1, 2, 6, 7, 8, 10]
528;[11, 4, 5, 10];[11, 0, 1, 2, 6, 7, 8, 10]
529;[11, 4, 5, 10];[11, 0, 1, 2, 6, 7, 8, 10]
530;[0, 11, 1, 4, 5, 10];[11, 0, 1, 2, 6, 7, 9, 10]
531;[11, 4, 5, 6, 7, 10];[0, 11, 1, 2, 6, 7, 8, 10]
532;[11, 4, 5, 10];[11, 0, 1, 2, 6, 7, 9, 10]
533;[11, 4, 5, 10];[11, 0, 1, 2, 6, 7, 8, 10]
534;[0, 11, 1, 4, 5, 6, 7, 10];[0, 11, 6, 7, 8, 9, 10]
535;[0, 11, 1, 4, 5, 7, 10];[0, 11, 1, 2, 6, 7, 8, 10]
536;[0, 11, 1, 4, 5, 10];[11, 0, 1, 6, 7, 8, 9, 10]
537;[11, 4, 5, 6, 7, 10];[11, 1, 6, 7, 8, 9, 10]
538;[11, 4, 5, 10];[11, 0, 1, 2, 6, 7, 8, 10]
539;[5, 6, 7, 9, 10];[0, 11, 1, 2, 6, 7, 8, 10]
540;[0, 11, 1, 5, 6, 7, 9, 10];[0, 11, 1, 2, 6, 7, 8, 10]
541;[4, 5];[0, 11, 6, 7, 8, 9, 10]
542;[11, 1, 2, 4, 5, 8, 9, 10];[0, 11, 1, 2, 7, 8, 9, 10]
543;[11, 5, 6, 7, 9, 10];[11, 0, 1, 6, 7, 8, 9, 10]
544;[0, 11, 5, 6, 10];[11, 0, 1, 2, 7, 8, 9, 10]
545;[0, 11, 5, 6, 7, 10];[11, 1, 6, 7, 8, 9, 10]
546;[11, 4, 5, 6, 7, 10];[0, 1, 6, 7, 8, 9, 10]
547;[0, 11, 1, 5, 6, 7, 10];[0, 11, 1, 2, 6, 7, 8, 10]
548;[0, 11, 1, 5, 6, 7, 9, 10];[11, 0, 1, 2, 6, 7, 8, 10]
549;[11, 5, 6, 7, 10];[11, 1, 2, 6, 7, 8, 9, 10]
550;[11, 1, 2, 10];[11, 0, 1, 6, 7, 8, 9]
551;[0, 11, 1, 10];[0, 11, 1, 2, 6, 7, 8, 10]
552;[0, 11, 1, 10];[11, 0, 1, 2, 6, 7, 8, 10]
553;[11, 1, 2, 8, 10];[11, 0, 1, 2, 6, 7, 8, 10]
554;[11, 1, 2, 8, 9, 10];[11, 1, 6, 7, 8, 9, 10]
555;[1, 2, 7];[11, 0, 1, 2, 6, 7, 8, 10]
556;[0, 11, 1, 10];[0, 11, 1, 2, 6, 7, 8, 10]
557;[0, 11, 1, 10];[0, 11, 1, 2, 6, 7, 8, 10]
558;[1, 2];[0, 11, 1, 2, 6, 7, 8, 10]
559;[1, 2, 7, 8];[11, 0, 1, 2, 6, 7, 8, 10]
560;[11, 1, 2, 10];[11, 0, 1, 2, 6, 7, 8, 10]
561;[0, 1];[0, 11, 1, 2, 6, 7, 8, 10]
562;[11, 1, 2, 10];[0, 11, 1, 2, 6, 7, 8, 10]
563;[0, 1];[11, 1, 6, 7, 8, 9, 10]
564;[0, 1, 2];[11, 0, 1, 2, 6, 7, 8, 10]
565;[0, 11, 1, 10];[11, 0, 1, 2, 6, 7, 8, 10]
566;[1, 2];[11, 1, 6, 7, 8, 9, 10]
567;[0, 1, 8, 9];[11, 0, 6, 7, 8, 9, 10]
568;[0, 1];[11, 0, 1, 2, 7, 8, 9, 10]
569;[11, 1, 2, 10];[11, 0, 1, 2, 6, 7, 8, 10]
570;[11, 1, 2, 10];[11, 1, 2, 6, 7, 8, 9, 10]
571;[0, 11, 1, 2, 8, 10];[11, 0, 1, 2, 7, 8, 9, 10]
572;[11, 1, 2, 10];[11, 0, 1, 2, 6, 7, 8, 10]
573;[11, 1, 2, 10];[11, 0, 1, 2, 6, 7, 8, 10]
574;[0, 11, 10];[0, 11, 1, 2, 8, 9, 10]
575;[0, 1];[0, 11, 1, 2, 6, 7, 8, 10]
576;[11, 10];[0, 1, 6, 7, 8, 9, 10]
577;[0, 1];[0, 11, 1, 2, 6, 8, 9, 10]
578;[1, 2];[11, 0, 1, 2, 8, 9, 10]
579;[0, 11, 1, 10];[0, 11, 1, 2, 6, 7, 8, 10]
580;[1, 2, 6, 7];[11, 0, 1, 2, 7, 8, 9, 10]
581;[0, 1];[11, 0, 1, 2, 6, 7, 9, 10]
582;[11, 1, 2, 7, 10];[11, 0, 1, 2, 7, 8, 9, 10]
583;[11, 6, 7, 10];[0, 1, 2, 6, 7, 9, 10]
584;[11, 10];[11, 0, 1, 2, 6, 7, 9, 10]
585;[1, 2];[11, 0, 1, 2, 6, 7, 8, 10]
586;[0, 11, 1, 2, 8, 9, 10];[11, 0, 1, 2, 6, 7, 8, 10]
587;[0, 1];[0, 11, 1, 2, 6, 7, 8, 10]
588;[0, 11, 1, 10];[11, 0, 1, 2, 6, 7, 8, 10]
589;[0, 11, 1, 8, 9, 10];[11, 0, 1, 2, 6, 7, 8, 10]
590;[0, 11, 1, 10];[11, 0, 1, 2, 6, 7, 8, 10]
591;[11, 6, 7, 10];[0, 11, 1, 2, 6, 7, 8, 10]
592;[1, 2, 8, 9];[11, 2, 6, 7, 8, 9, 10]
593;[11, 1, 2, 10];[11, 0, 1, 6, 7, 8, 9, 10]
594;[0, 1];[0, 11, 1, 2, 8, 9, 10]
595;[0, 11, 1, 10];[0, 11, 1, 6, 7, 8, 9]
596;[11, 8, 9, 10];[11, 0, 1, 2, 8, 9, 10]
597;[0, 11, 1, 10];[11, 0, 1, 2, 6, 7, 8, 10]
598;[0, 1];[0, 11, 1, 2, 6, 7, 8, 10]
599;[0, 11, 1, 10];[11, 0, 1, 2, 6, 7, 9, 10]
600;[0, 1];[0, 1, 2, 6, 7, 8, 9, 10]
601;[11, 1, 2, 10];[0]
602;[0, 1, 7];[8]
603;[11, 6, 7, 10];[0]
604;[11, 1, 2, 7, 10];[0, 2]
605;[0, 11, 10];[0]
606;[1, 2];[7, 8]
607;[0, 11, 10];[1, 7, 8]
608;[0, 11, 1, 2, 10];[2, 8]
609;[11, 1, 2, 6, 7, 10];[11, 7, 8]
610;[11, 6, 7, 10];[1, 7, 8]
611;[0, 1];[0, 2]
612;[0, 1];[0, 2, 7, 8, 10]
613;[0, 11, 1, 8, 9, 10];[11, 0]
614;[0, 1];[11, 0, 1, 7, 8, 10]
615;[0, 11, 1, 10];[0, 9]
616;[0, 11, 1, 10];[10]
617;[11, 6, 7, 10];[2, 8, 9]
618;[0, 11, 1, 10];[11, 0, 8]
619;[0, 11, 1, 10];[8, 9, 10]
620;[11, 1, 2, 8, 9, 10];[6, 9]
621;[0, 1];[0, 11, 8, 9]
622;[11, 8, 9, 10];[8, 9, 10]
623;[0, 1];[0, 11, 9, 10]
624;[0, 11, 1, 10];[1, 2, 8, 9, 10]
625;[11, 1, 2, 10];[0, 2, 6, 7, 8]
626;[11, 1, 2, 10];[0, 2, 8]
627;[0, 11, 1, 10];[0, 11, 1, 2, 9]
628;[0, 1];[1, 9, 10]
629;[0, 11, 1, 2, 7, 8, 10];[11, 2]
630;[11, 1, 2, 10];[11, 7, 9]
631;[11, 10];[1, 2, 7, 8, 9]
632;[0, 11, 1, 2, 8, 9, 10];[11, 0, 1, 2, 7, 10]
633;[0, 11, 10];[11, 0, 2, 6, 7, 8]
634;[11, 10];[1, 2, 8, 9]
635;[11, 1, 2, 8, 10];[1, 2, 8, 9, 10]
636;[0, 11, 10];[0, 11, 1, 2, 9]
637;[0, 11, 1, 10];[11, 7, 8, 9]
638;[11, 1, 2, 10];[8, 9, 10]
639;[0, 11, 1, 10];[1, 2, 7, 9, 10]
640;[0, 1, 2];[0, 1, 2, 6, 7, 8]
641;[0, 11, 1, 10];[11, 2, 7, 8, 10]
642;[0, 11, 1, 2, 10];[0, 1, 8, 9, 10]
643;[11, 1, 2, 6, 7, 10];[0, 1, 2, 6, 7, 8, 10]
644;[11, 10];[2, 7, 9]
645;[11, 6, 7, 10];[11, 0, 1, 2, 6, 7, 8, 10]
646;[11, 6, 7, 10];[1, 2, 7, 9]
647;[0, 11, 1, 10];[1, 8, 9, 10]
648;[1, 2];[0, 1, 2, 8, 10]
649;[0, 1, 2, 8];[0, 1, 6, 7, 8, 10]
650;[0, 11, 1, 10];[0, 1, 2, 7, 9]
651;[0, 11, 1, 10];[0, 11, 2, 8, 10]
652;[0, 11, 10];[0, 11, 2, 8]
653;[0, 11, 1, 7, 10];[0, 11, 8, 9, 10]
654;[11, 6, 7, 10];[2, 7, 8, 9]
655;[0, 11, 1, 10];[0, 11, 6, 8, 10]
656;[11, 1, 2, 8, 10];[0, 1, 2, 6, 7, 8]
657;[0, 11, 10];[11, 1, 2, 9]
658;[0, 11, 1, 2, 10];[1, 2, 7, 8, 9, 10]
659;[11, 1, 2, 8, 9, 10];[1, 2, 6, 7, 8, 10]
660;[11, 6, 7, 10];[11, 1, 2, 7, 9, 10]
661;[11, 1, 2, 10];[1, 2, 6, 7, 8, 10]
662;[0, 11, 1, 10];[0, 11, 2, 7, 9]
663;[0, 1];[0, 1, 2, 6, 7, 8, 10]
664;[11, 1, 2, 8, 9, 10];[0, 1, 2, 6, 7, 8, 10]
665;[11, 1, 2, 10];[11, 0, 1, 2, 7, 8, 10]
666;[11, 6, 7, 10];[11, 0, 1, 2, 7, 8, 10]
667;[1, 2];[1, 7, 8, 10]
668;[0, 11, 1, 10];[11, 0, 2, 8, 10]
669;[0, 11, 1, 10];[11, 8, 9, 10]
670;[11, 1, 2, 7, 10];[11, 0, 1, 2, 6, 7, 8, 10]
671;[11, 1, 2, 8, 10];[11, 2, 7, 9]
672;[0, 11, 10];[0, 11, 1, 7, 8]
673;[0, 11, 1, 10];[11, 1, 2, 7, 9, 10]
674;[11, 10];[11, 1, 7, 9, 10]
675;[0, 11, 1, 10];[0, 11, 2, 7]
676;[1, 2];[11, 2, 7, 8, 9, 10]
677;[11, 6, 7, 10];[2, 7, 8, 9, 10]
678;[11, 1, 2, 10];[1, 8, 9]
679;[11, 6, 7, 10];[0, 7, 8, 10]
680;[0, 1];[11, 0, 1, 2, 6, 7, 8, 10]
681;[0, 11, 1, 10];[0, 1, 7, 8, 9, 10]
682;[11, 1, 2, 6, 7, 10];[7, 8, 9, 10]
683;[11, 6, 7, 10];[0, 2, 7, 8, 10]
684;[1, 2];[11, 0, 1, 2, 8, 10]
685;[11, 1, 2, 10];[0, 1, 2, 6, 7, 8, 10]
686;[0, 1, 7];[11, 0, 1, 2, 6, 7, 8, 10]
687;[11, 10];[8, 9, 10]
688;[0, 11, 10];[0, 11, 1, 8, 9]
689;[0, 11, 1, 2, 10];[11, 1, 2, 7, 8, 9, 10]
690;[11, 6, 7, 10];[11, 0, 1, 7, 8]
691;[11, 1, 2, 8, 9, 10];[11, 0, 1, 2, 6, 7, 8, 10]
692;[11, 1, 2, 10];[2, 6, 7, 8, 10]
693;[11, 1, 2, 10];[1, 7, 8]
694;[11, 6, 7, 10];[11, 0, 1, 2, 6, 7, 8, 10]
695;[0, 11, 10];[0, 11, 1, 2, 8]
696;[1, 2];[1, 6, 7, 8, 10]
697;[11, 1, 2, 6, 7, 10];[11, 0, 1, 7, 8, 10]
698;[0, 11, 10];[0, 11, 1, 8, 9, 10]
699;[0, 11, 1, 10];[7, 8, 9, 10]
700;[11, 1, 2, 7, 10];[11, 0, 1, 2, 6, 7, 8, 10]
701;[11, 6, 7, 10];[0, 7, 8, 9, 10]
702;[11, 1, 2, 6, 7, 10];[1, 2, 7, 8, 9, 10]
703;[1, 2];[7, 8, 9]
704;[0, 1];[0, 11, 1, 2, 8, 10]
705;[0, 11, 1, 10];[0, 1, 2, 7, 8, 10]
706;[1, 2];[11, 1, 2, 7, 8, 10]
707;[0, 1];[11, 0, 1, 8, 9, 10]
708;[11, 1, 2, 10];[0, 1, 6, 7, 8, 10]
709;[11, 10];[1, 2, 7, 8, 9, 10]
710;[0, 11, 1, 10];[11, 1, 2, 7, 8, 10]
711;[0, 11, 1, 10];[0, 11, 1, 2, 7, 8, 10]
712;[0, 1, 2, 8, 9];[11, 0, 1, 2, 7, 8, 10]
713;[0, 1];[1, 2, 7, 8, 10]
714;[11, 10];[11, 0, 1, 2, 6, 7, 8, 10]
715;[0, 11, 10];[0, 9]
716;[0, 1];[11, 2, 8, 9]
717;[11, 1, 2, 10];[2, 8, 9, 10]
718;[0, 1];[0, 11, 1, 2, 6, 7, 8, 10]
719;[0, 1];[11, 0, 1, 2, 7, 8, 10]
720;[0, 11, 10];[1, 8, 9, 10]
721;[0, 11, 1, 10];[0, 1, 2, 7, 8, 10]
722;[1, 2];[11, 0, 1, 2, 6, 7, 8, 10]
723;[1, 2, 8, 9];[11, 0, 1, 2, 6, 7, 8, 10]
724;[0, 11, 10];[0, 11, 1, 2, 8, 10]
725;[11, 1, 2, 8, 9, 10];[11, 0, 1, 2, 6, 7, 8, 10]
726;[11, 8, 9, 10];[11, 0, 1, 7, 8, 9, 10]
727;[0, 11, 1, 10];[0, 11, 1, 2, 7, 8, 10]
728;[11, 1, 2, 7, 8, 9, 10];[11, 0, 1, 2, 6, 7, 8, 10]
729;[0, 1, 8, 9];[11, 0, 1, 2, 6, 7, 8, 10]
730;[11, 1, 2, 10];[1, 2, 8, 9, 10]
731;[0, 11, 1, 10];[11, 0, 8, 9]
732;[11, 1, 2, 10];[11, 0, 1, 2, 6, 7, 8, 10]
733;[0, 11, 10];[0, 1, 8, 10]
734;[11, 1, 2, 6, 7, 10];[11, 9]
735;[1, 2];[0, 11, 1, 2, 6, 7, 8, 10]
736;[0, 11, 1, 10];[11, 0, 1, 2, 7, 8, 10]
737;[0, 11, 1, 7, 10];[11, 1, 2, 6, 7, 8, 10]
738;[0, 1];[0, 11, 1, 8, 9, 10]
739;[0, 1];[7, 8, 9]
740;[11, 10];[0, 11, 1, 8, 10]
741;[0, 11, 1, 10];[0, 11, 1, 2, 8, 10]
742;[0, 1];[2, 9]
743;[0, 1, 2, 7];[0, 1, 2, 6, 7, 8, 10]
744;[0, 1];[0, 11, 1, 2, 6, 7, 8, 10]
745;[1, 2, 7];[6, 7, 8, 9]
746;[0, 11, 1, 10];[11, 0, 1, 2, 8, 10]
747;[0, 11, 1, 8, 9, 10];[0, 11, 1, 9, 10]
748;[0, 11, 10];[7, 8, 9]
749;[0, 11, 1, 7, 10];[0, 11, 8, 9, 10]
750;[1, 2];[0, 11, 1, 2, 7, 8, 10]
751;[0, 1];[11, 0, 1, 2, 7, 8, 10]
752;[1, 2, 8];[11, 0, 1, 2, 6, 7, 8, 10]
753;[11, 1, 2, 10];[11, 0, 1, 2, 6, 7, 8, 10]
754;[11, 1, 2, 10];[1, 2, 7, 8, 9, 10]
755;[0, 11, 1, 10];[11, 0, 1, 9, 10]
756;[11, 1, 2, 10];[0, 1, 2, 6, 7, 8, 10]
