timestamp;actual;predicted
17941;[4];[NP2, NP23]
17942;[0, 2];[0, 2]
17943;[0, 2];[0, 2]
17944;[3];[3]
17945;[1];[1]
17946;[4];[NP20, 4]
17947;[0, 2];[2, NP18]
17948;[2];[2]
17949;[3];[NP16, 3]
17950;[0, 2];[0, 2]
17951;[4];[3, 4]
17952;[4];[4]
17953;[0];[0, 2]
17954;[1];[1]
17955;[1];[1, 2]
17956;[0, 2];[0, 2]
17957;[1];[1]
17958;[1];[1, NP12]
17959;[0, 2];[0, 2]
17960;[0, 2];[0, 2]
17961;[0, 2];[0, 2]
17962;[0, 2];[0, 2]
17963;[3];[3, 4]
17964;[3];[3]
17965;[2];unknwon
17966;[0, 2];[0, 2]
17967;[3];[NP14, NP16, 3]
17968;[3];[3, 4]
17969;[1];[1]
17970;[1];[1]
17971;[1];[1]
17972;[4];[4]
17973;[4];[NP13]
17974;[0, 2];[0, 2]
17975;[3];[3]
17976;[3];[NP26]
17977;[4];[NP23]
17978;[0, 2];[0, 2]
17979;[2];[NP8]
17980;[1];[1]
17981;[3];[NP16, 3]
17982;[4];[NP2, NP23]
17983;[0, 2];[0, 2]
17984;[3];[NP21]
17985;[0, 2];[0, 2]
17986;[4];[4]
17987;[0];[NP24]
17988;[3];[3]
17989;[0, 2];[0, NP24, 2]
17990;[0, 2];[0, 2]
17991;[0, 2];[0, 2]
17992;[3];[NP26]
17993;[0];[0, 2]
17994;[1];[NP12]
17995;[0, 2];[NP5]
17996;[0, 2];[0, 2]
17997;[0, 2];[0, 2]
17998;[3, 4];[3, 4]
17999;[0, 2];[NP5]
18000;[3];[3, 4]
18001;[0, 2];[0, 2]
18002;[1];[1]
18003;[0, 2];[0, 2]
18004;[4];[4]
18005;[1];[1]
18006;[0, 2];[2, NP8]
18007;[1];[1]
18008;[0, 2];[0, 2]
18009;[0, 2];[0, 2]
18010;[3];[3]
18011;[3];[3]
18012;[3];[3, 4]
18013;[0, 2];[0, 2]
18014;[0];[0, 2]
18015;[3];[3]
18016;[0];[2]
18017;[3];[3, 4]
18018;[2];[NP8]
18019;[0, 2];[0, 2]
18020;[4];[3, 4]
18021;[1];[NP22]
18022;[1];[2]
18023;[4];[4]
18024;[3, 4];[3, 4]
18025;[3, 4];[3, 4]
18026;[4];[3, 4]
18027;[2];[2]
18028;[4];[4, NP6]
18029;[0, 2];[0, 2]
18030;[0, 2];[0, 2]
18031;[0, 2];[0, 2]
18032;[3];[3]
18033;[0, 2];[0, 2]
18034;[3];[3, 4]
18035;[0, 2];[NP24, NP1]
18036;[0, 2];[0, 2]
18037;[0, 2];[0, 2]
18038;[0, 2];[0, 2]
18039;[0, 2];[0, 2]
18040;[1];[1]
18041;[3];[3]
18042;[0, 1, 2];[0, 2]
18043;[3];[3]
18044;[0];[0, 2]
18045;[2];[NP8]
18046;[4];[3, 4]
18047;[0, 2];[0, 2, NP5]
18048;[3];[3]
18049;[4];[4]
18050;[3];[3, 4]
18051;[0, 2];[0, 2]
18052;[0, 2];[0, 2]
18053;[3];[NP14, NP16, 3]
18054;[3];[3]
18055;[3];unknwon
18056;[0, 2];[0, NP24, 2]
18057;[3, 4];[3, 4]
18058;[4];[NP15]
18059;[4];[3, 4]
18060;[0, 2];[0, 2]
18061;[1];[1]
18062;[0, 2];[0, 2]
18063;[3];[3]
18064;[1];[1]
18065;[0, 2];[0, 2]
18066;[1];[1]
18067;[1];[NP4]
18068;[4];[3, 4]
18069;[0, 2];[0, 2]
18070;[1];[2]
18071;[0, 2];[2]
18072;[0, 2];[0, 2]
18073;[3];[NP16, 3]
18074;[4];[4]
18075;[1];[1]
18076;[4];[4]
18077;[1];[1, 2]
18078;[0, 2];[0, 2]
18079;[1];[1]
18080;[0, 2];[0, 2]
18081;[0, 2];[2]
18082;[3];[3]
18083;[0, 2];[0, 2]
18084;[0, 2];[NP5]
18085;[0, 2];[0, 2]
18086;[0, 2];[0, 2]
18087;[0, 2];[0, 2]
18088;[0, 2];[0, 2]
18089;[2];[NP8, NP18]
18090;[2];[NP8]
18091;[0];[0, 2]
18092;[1];[1, 2]
18093;[1];[1]
18094;[0, 2];[0, 2]
18095;[1];[1]
18096;[2];unknwon
18097;[4];[4]
18098;[4];[4]
18099;[1, 2];[1, 2]
18100;[3];[3]
18101;[3];[3, 4]
18102;[4];unknwon
18103;[4];[3, 4]
18104;[3];[3]
18105;[3];[3, 4]
18106;[0, 2];[0, 2]
18107;[4];[4]
18108;[1];[1]
18109;[4];unknwon
18110;[0, 2];[NP24, NP5, 2, NP1]
18111;[4];unknwon
18112;[1];[1]
18113;[3];[3, 4]
18114;[2];[NP18]
18115;[0, 2];[0, 2]
18116;[1];[1]
18117;[4];[3]
18118;[3];[3]
18119;[3];[3, 4]
18120;[3, 4];[3, 4]
18121;[1];[1]
18122;[0, 2];[0, 2]
18123;[1, 2];[1, 2]
18124;[3];[3]
18125;[4];[4, NP6]
18126;[4];[3, 4]
18127;[0, 2];[0, 2]
18128;[4];[4]
18129;[4];[4]
18130;[1];[1, 2]
18131;[3];[3]
18132;[1];[1]
18133;[0, 2];[0, 2]
18134;[1];[1]
18135;[0, 2];[NP5]
18136;[3];[NP14, NP16]
18137;[3];[NP16]
18138;[0, 2];[0, 2]
18139;[3];[3]
18140;[4];[4]
18141;[0, 2];[0, 2]
18142;[3];[NP14, NP16, 3]
18143;[4];[4]
18144;[1];[1]
18145;[0, 2];[NP5]
18146;[0, 2];[0, 2]
18147;[0, 2];[0, 2]
18148;[0];[0]
18149;[0];[0, 2]
18150;[4];[4]
18151;[4];[4]
18152;[0, 2];[0, 2]
18153;[4];[3, 4]
18154;[0, 2];[0, 2]
18155;[1];[1]
18156;[4];[NP2, NP23]
18157;[3];unknwon
18158;[4];[3, 4]
18159;[0, 2];[0, 2]
18160;[4];[4]
18161;[3];[NP24, 3]
18162;[3, 4];[3, 4]
18163;[1];[2]
18164;[0, 2];[0, 2]
18165;[1];[1, NP12]
18166;[0, 2];[0, 2]
18167;[4];[4]
18168;[0, 2];[0, 2]
18169;[0, 2];[0, 2]
18170;[4];[4]
18171;[0, 2];[NP5]
18172;[1];[1]
18173;[3];[3]
18174;[0, 2];[0, 2]
18175;[3];[3]
18176;[0, 2];[0, 2]
18177;[0];[0, 2]
18178;[1];[1]
18179;[4];[3, 4]
18180;[4];[4]
18181;[0, 2];[NP5]
18182;[0, 2];[NP5]
18183;[4];[NP13]
18184;[0, 2];[0, 2]
18185;[4];[4]
18186;[0, 2];[0, 2]
18187;[1];[1, 2]
18188;[3];[3]
18189;[1];[1]
18190;[4];[4]
18191;[1, 2];[1, 2]
18192;[3];[NP16]
18193;[0, 2];[0, 2]
18194;[0, 2];[0, 2]
18195;[3];[3]
18196;[4];[3, 4]
18197;[3];[3]
18198;[3];[NP16, 3]
18199;[3];[NP26]
18200;[0, 2];[0, 2]
18201;[0];[3]
18202;[0, 2];[0, 2]
18203;[1];[1]
18204;[3];[3]
18205;[0, 2];[0, 2]
18206;[0, 2];[0, 2]
18207;[3];[3]
18208;[0, 2];[0, 2]
18209;[1];[1]
18210;[0, 2];[0, 2]
18211;[0, 2];[0, 2, NP5]
18212;[0, 2];[0, 2]
18213;[3];[3]
18214;[4];[3, 4]
18215;[4];[4]
18216;[4];[4]
18217;[0, 2];[0, 2]
18218;[3];[3]
18219;[4];[NP23]
18220;[3, 4];[3, 4]
18221;[0, 2];[0, 2]
18222;[3];[3]
18223;[4];[4]
18224;[0, 2];[0, 2]
18225;[0, 2];[NP5, 2]
18226;[0, 2];[0, 2]
18227;[1];[1]
18228;[2];[NP8]
18229;[1];[1]
18230;[0, 2];[2, NP8]
18231;[4];[4]
18232;[2];[NP5]
18233;[3, 4];[3, 4]
18234;[2];[NP18]
18235;[1];[1]
18236;[0, 2];[0, 2]
18237;[4];[4]
18238;[1];[1, 2]
18239;[0, 2];[0, 2]
18240;[3];[3]
18241;[4];[4]
18242;[1, 2];[1, 2]
18243;[1];[1, 2]
18244;[1];[1]
18245;[3];[3]
18246;[3];[NP16, 3]
18247;[0, 2];[0, 2]
18248;[0, 2];[0, 2]
18249;[2];[NP18]
18250;[0, 2];[NP24, 2, NP1]
18251;[4];[3, 4]
18252;[1];[1]
18253;[3];[3, NP16]
18254;[0, 2];[0, 2]
18255;[0, 2];[0, 2]
18256;[0, 2];[0, 2]
18257;[0, 2];[0, 2]
18258;[3];[3]
18259;[0, 2];[NP24, NP5, 2, NP1]
18260;[4];[4]
18261;[2];[NP8]
18262;[3];[NP14, NP16]
18263;[0, 2];[0, 2]
18264;[4];[4]
18265;[0, 2];[0, 2]
18266;[1];[1]
18267;[1];[1]
18268;[0, 2];[0, 2]
18269;[1];[1, NP12]
18270;[1, 2];[2]
18271;[0, 2];[0, 2]
18272;[0, 2];[2, NP8]
18273;[4];[4]
18274;[1];[1]
18275;[2];[NP8]
18276;[1];[1]
18277;[1];[1]
18278;[3];[3]
18279;[4];[3, 4]
18280;[1];[1]
18281;[0, 2];[0, 2]
18282;[0, 1, 2];[0, 2]
18283;[0, 2];[0, 2]
18284;[1];[1]
18285;[3];[3, 4]
18286;[4];[NP17]
18287;[0, 2];[0, 2]
18288;[0, 2];[0, 2]
18289;[0, 2];[NP24, NP1]
18290;[4];[4]
18291;[3, 4];[3, 4]
18292;[2];[2]
18293;[3];[3, 4]
18294;[3];[3, 4]
18295;[4];[3, 4]
18296;[1];[1]
18297;[4];[4]
18298;[1];[1]
18299;[1];[1]
18300;[3];[3]
18301;[0, 2];[2, NP8]
18302;[3];[3]
18303;[3];[3, NP16]
18304;[0, 2];[NP5]
18305;[0, 2];[0, 2]
18306;[0, 2];[0, 2]
18307;[1];[1]
18308;[3, 4];[3, 4]
18309;[0, 2];[0, 2]
18310;[4];[4, NP6]
18311;[4];[4]
18312;[4];[3, 4]
18313;[4];[4]
18314;[3];[3]
18315;[1, 2];[0, 2]
18316;[1];[1]
18317;[0, 2];[0, 2]
18318;[0, 2];[0, NP24, 2]
18319;[3];[3]
18320;[1];[1, 2]
18321;[4];[4]
18322;[1];[1]
18323;[3];[3]
18324;[1];[1, 2]
18325;[0, 2];[2, NP8]
18326;[3];[3]
18327;[0, 2];[0, 2]
18328;[1];[1]
18329;[4];[4]
18330;[3, 4];[3, 4]
18331;[4];[4]
18332;[0, 2];[0, 2]
18333;[3];[NP14]
18334;[1];[1]
18335;[0, 2];[0, 2]
18336;[0, 2];[2]
18337;[0, 2];[0, 2]
18338;[1];[1]
18339;[3];[3]
18340;[1];[2, NP12]
18341;[0, 2];[0, 2]
18342;[1];[1]
18343;[4];[4]
18344;[0, 1, 2];[0, 2]
18345;[1, 2];[2]
18346;[3, 4];[3, 4]
18347;[3];[3]
18348;[4];[3, 4]
18349;[3];[3]
18350;[3];[3, 4]
18351;[4];[NP13, 4]
18352;[0, 2];[0, 2]
18353;[4];[4]
18354;[1];[1]
18355;[4];unknwon
18356;[0, 2];[0, 2]
18357;[3];[3]
18358;[1];[1]
18359;[0, 2];[0, 2]
18360;[3];[3]
18361;[4];[NP17]
18362;[0, 2];[0, 2]
18363;[1];[1]
18364;[3];[3]
18365;[3];[3]
18366;[4];[4]
18367;[1];[1]
18368;[0];[2]
18369;[0, 2];[0, 2]
18370;[1];[1]
18371;[1];[1]
18372;[0, 2];[0, 2]
18373;[0, 2];[0, 2]
18374;[1];[1]
18375;[0, 2];[NP24, 2, NP5, NP1]
18376;[4];[4]
18377;[0];[0, 2]
18378;[1];[1]
18379;[1];[1]
18380;[3];[3]
18381;[0, 2];[0, 2]
18382;[4];[4]
18383;[3];[3]
18384;[1];[1]
18385;[4];[3, NP20, 4]
18386;[1, 2];[2]
18387;[4];[4, NP17]
18388;[1, 2];[2]
18389;[3];[3]
18390;[1];[1]
18391;[1];[1]
18392;[1];[1]
18393;[3];[3]
18394;[2];[NP8]
18395;[3];[NP14, NP16, 3]
18396;[0, 2];[0, 2]
18397;[0, 2];[0, 2]
18398;[0, 2];[0, 2]
18399;[4];[4]
18400;[3];[NP16, 3]
18401;[4];[4]
18402;[4];[3, 4]
18403;[0, 2];[0, 2]
18404;[0, 2];[2]
18405;[3];[3]
18406;[0, 2];[NP24, NP5, 2, NP1]
18407;[0, 2];[0, 2]
18408;[3];[3, 4]
18409;[0, 2];[0, 2]
18410;[0, 2];[0, 2]
18411;[4];[4]
18412;[0];[0, 2]
18413;[1];[1]
18414;[0, 2];[0, 2]
18415;[3, 4];[3, 4]
18416;[1];[1]
18417;[4];[4]
18418;[3];[NP14, NP10]
18419;[1];[1]
18420;[0, 2];[2, NP18]
18421;[0, 2];[0, NP24, 2]
18422;[3];[3, 4]
18423;[3];[3]
18424;[0, 2];[0, 2]
18425;[3];[3]
18426;[0, 2];[0, 2]
18427;[4];[NP23]
18428;[0];[0, 2]
18429;[0];[0]
18430;[3];[3]
18431;[0, 2];[NP24, NP1]
18432;[1];[1]
18433;[0, 2];[0, 2]
18434;[0, 2];[0, NP24]
18435;[1];[1]
18436;[0, 2];[0, 2]
18437;[4];[3, 4]
18438;[2];[NP18]
18439;[3];[3, NP7]
18440;[0, 2];[0, 2]
18441;[1];[1]
18442;[0, 2];[0, 2]
18443;[4];[4]
18444;[0, 2];[0, 2]
18445;[3];[3]
18446;[3];[3]
18447;[4];[3, 4]
18448;[4];[4]
18449;[1];[1]
18450;[0, 2];[0, 2]
18451;[4];[NP13, 4]
18452;[1];[1]
18453;[0, 2];[0, 2]
18454;[4];[3]
18455;[4];[3, 4]
18456;[4];[4]
18457;[0, 2];[0, 2]
18458;[2];unknwon
18459;[3];[NP16, 3]
18460;[4];[4]
18461;[0, 2];[0, 2]
18462;[0, 2];[0, 2]
18463;[3];[3, 4]
18464;[4];[3, 4]
18465;[4];[4]
18466;[1, 2];[2]
18467;[0, 2];[0, 2]
18468;[4];[4]
18469;[0, 2];[NP5]
18470;[1];[1]
18471;[1];[1, 2]
18472;[3, 4];[3, 4]
18473;[3];[3]
18474;[4];[4]
18475;[0, 2];[2, NP8]
18476;[4];[4]
18477;[0, 2];[0, 2]
18478;[0, 2];[0, 2]
18479;[0, 2];[2]
18480;[0, 2];[0, 2]
18481;[1];[1]
18482;[1];[1]
18483;[3];[3]
18484;[3];[3, 4]
18485;[3];[3]
18486;[3, 4];[3, 4]
18487;[0, 2];[0, 2]
18488;[0, 2];[2]
18489;[0, 2];[0, 2]
18490;[0, 2];[2, NP18]
18491;[0, 2];[0, 2]
18492;[0];[NP24]
18493;[4];[3, 4]
18494;[0, 2];[0, 2]
18495;[3];[3, 4]
18496;[3];[3, 4]
18497;[2];[2]
18498;[4];[NP17]
18499;[0, 2];[0, 2]
18500;[1];[1]
18501;[0, 2];[0, 2]
18502;[0, 2];[0, 2]
18503;[3, 4];[3, 4]
18504;[0, 2];[0, 2]
18505;[0, 2];[0, 2]
18506;[4];[4]
18507;[2];[NP8]
18508;[3];[3]
18509;[1];[1]
18510;[1];[1]
18511;[0, 1, 2];[0, 2]
18512;[4];[NP20, 4]
18513;[2];[NP8]
18514;[3];[3]
18515;[1];[1]
18516;[0, 2];[0, 2]
18517;[0, 2];[0, 2]
18518;[4];[3, 4]
18519;[1];[1]
18520;[4];[3, 4]
18521;[0, 2];[0, 2]
18522;[0, 2];[0, 2]
18523;[1];[1]
18524;[0, 2];[0, 2]
18525;[4];[3, 4]
18526;[3];[3]
18527;[1];[1, 2]
18528;[3];[3, NP16]
18529;[3];[NP16, 3]
18530;[3];[3]
18531;[4];[4]
18532;[0];[0]
18533;[1];[1, 2]
18534;[1];[1]
18535;[1];[1]
18536;[0];[0]
18537;[4];[3, 4]
18538;[4];[3, 4]
18539;[3];[3, 4]
18540;[3];[3, 4]
18541;[4];[4]
18542;[1];[1]
18543;[1];[1]
18544;[1];[1]
18545;[0, 2];[0, 2]
18546;[4];[3, 4]
18547;[3];[3, 4]
18548;[3];[3, 4]
18549;[4];[4, NP6]
18550;[0, 2];[0, 2]
18551;[4];[4]
18552;[1];[1]
18553;[1];[1]
18554;[0, 2];[0, 2]
18555;[4];[4]
18556;[0, 2];[0, 2]
18557;[1];[1]
18558;[0, 2];[0, 2]
18559;[4];[4]
18560;[0, 2];[0, 2]
18561;[4];[NP2, NP6]
18562;[1];[1]
18563;[0, 2];[2]
18564;[1, 2];[2]
18565;[0, 2];[0, 2]
18566;[2];[2, NP18]
18567;[4];[4]
18568;[3];[NP16, 3]
18569;[0, 2];[0, 2]
18570;[4];[4]
18571;[0, 2];[2, NP8]
18572;[4];[4, NP17]
18573;[0, 2];[0, 2]
18574;[0, 2];[NP5]
18575;[4];[3, 4]
18576;[3];[3]
18577;[0, 2];[0, 2]
18578;[1];[NP12]
18579;[4];[3, 4]
18580;[0, 2];[0, 2]
18581;[4];[3, 4]
18582;[3];[3]
18583;[3];unknwon
18584;[0, 2];[NP5, 2]
18585;[0, 2];[0, 2]
18586;[0, 2];[0, 2]
18587;[1];[1]
18588;[3, 4];[3, 4]
18589;[3];[3, NP16]
18590;[0, 2];[0, 2]
18591;[0];[NP24]
18592;[0, 2];[0, 2]
18593;[1];[1]
18594;[0, 2];[0, 2]
18595;[4];[NP20]
18596;[3];[3]
18597;[0, 2];[0, 2]
18598;[0, 2];[0, NP5, 2]
18599;[4];[4]
18600;[0, 2];[0, 2]
18601;[0, 2];[0, 2]
18602;[0, 2];[0, 2]
18603;[1];[1]
18604;[4];[4]
18605;[0, 2];[0, 2]
18606;[0, 2];[0, 2]
18607;[1];[NP22]
18608;[1];[1]
18609;[3];[NP16]
18610;[3];[3]
18611;[1];[1]
18612;[0, 2];[0, 2, NP5]
18613;[3];[3]
18614;[3];[3]
18615;[1, 2];[2]
18616;[3];[3, 4]
18617;[1];[1]
18618;[4];[4]
18619;[0, 2];[0, 2]
18620;[0, 2];[0, 2]
18621;[0, 2];[NP24, 0, NP1]
18622;[0, 2];[0, 2]
18623;[3, 4];[3, 4]
18624;[0, 2];[0, 2]
18625;[0, 2];[0, 2]
18626;[3, 4];[3, 4]
18627;[0, 2];[0, 2]
18628;[4];[3, 4]
18629;[0, 2];[0, 2]
18630;[2];[NP8, NP18]
18631;[1];[1]
18632;[1];[NP12]
18633;[3];[3]
18634;[0, 2];[0, 2]
18635;[4];[NP13]
18636;[0, 2];[0, 2]
18637;[3];[NP14, NP16]
18638;[3];[3]
18639;[0];[0]
18640;[4];unknwon
18641;[4];[3]
18642;[4];[4]
18643;[1];[1]
18644;[0, 2];[0, 2]
18645;[4];[4]
18646;[3, 4];[3, 4]
18647;[3];[NP24, 3]
18648;[4];[4]
18649;[1];[1]
18650;[1];[1, 2]
18651;[3, 4];[3, 4]
18652;[0, 2];[0, 2]
18653;[4];[NP20, 4]
18654;[1];[1]
18655;[2];[NP8]
18656;[2];[NP8]
18657;[1];[1]
18658;[1];[1]
18659;[0, 2];[0, 2]
18660;[0, 2];[0, 2]
18661;[1];[1]
18662;[1];[1, NP12]
18663;[0, 2];[0, 2]
18664;[3];[3]
18665;[0];[0, 2]
18666;[0, 2];[0, 2]
18667;[3];[3]
18668;[0, 2];[0, 2]
18669;[3];[3, 4]
18670;[4];[4]
18671;[1];[1]
18672;[3];[3]
18673;[4];[4]
18674;[1];[1, 2]
18675;[1];[1]
18676;[3];[3]
18677;[1];[1]
18678;[4];[NP2, 4]
18679;[0, 2];[0, 2]
18680;[3];[3]
18681;[3];[NP14]
18682;[0, 2];[0, 2]
18683;[3];[3]
18684;[3];[3, 4]
18685;[2];[NP18]
18686;[0, 2];[0, 2]
18687;[0, 2];[0, 2]
18688;[0, 2];[0, 2]
18689;[0, 2];[0, NP24, 2, NP1]
18690;[3];[3]
18691;[4];[3, 4]
18692;[0, 2];[0, 2]
18693;[0, 2];[2, NP8]
18694;[3];[NP16]
18695;[0, 2];[0, 2]
18696;[0, 2];[0, 2]
18697;[0];[3]
18698;[0, 2];[0, 2]
18699;[3];[3]
18700;[3];[3]
18701;[4];[4]
18702;[0, 2];[0, NP24, 2, NP1]
18703;[0, 2];[0, 2]
18704;[3];[NP26]
18705;[1, 2];[1, 2]
18706;[0, 2];[0, 2]
18707;[0, 2];[0, 2]
18708;[1];[1]
18709;[3];[NP16, 3]
18710;[0, 2];[0, 2]
18711;[1];[1]
18712;[4];[4]
18713;[0];[0, 3]
18714;[0, 2];[0, 2]
18715;[0, 2];[0, 2]
18716;[4];[4]
18717;[1];[1]
18718;[0, 2];[2]
18719;[0, 2];[0, 2]
18720;[4];[4]
18721;[0, 2];[0, 2]
18722;[0, 2];[NP5]
18723;[0];[0, 2]
18724;[2];[NP8]
18725;[1];[1]
18726;[4];[4]
18727;[1];[1]
18728;[0, 2];[0, 2]
18729;[0, 2];[0, 2]
18730;[4];[3]
18731;[3];[NP14, NP16, 3]
18732;[0, 2];[0, 2]
18733;[1];[1]
18734;[4];[4]
18735;[1];[1]
18736;[3];[3, 4]
18737;[3];[3]
18738;[0, 2];[0, 2]
18739;[0, 2];[0, 2]
18740;[3];[3]
18741;[4];[4]
18742;[4];[4]
18743;[0, 2];[0, 2]
18744;[0, 2];[0, 2]
18745;[3];[3, 4]
18746;[0, 2];[0, 2]
18747;[1];[1]
18748;[4];[3, 4]
18749;[3];[3]
18750;[0, 2];[2, NP8]
18751;[3];[3]
18752;[1];[1]
18753;[3];[3]
18754;[0, 2];[0, 2]
18755;[1];[1]
18756;[1];[1]
18757;[3];[3]
18758;[3];[3, 4]
18759;[3];[3]
18760;[3];[3]
18761;[0, 2];[0, 2]
18762;[0, 2];[2, NP8]
18763;[4];[4]
18764;[0, 1, 2];[0, 2]
18765;[3];[3]
18766;[2];[NP8]
18767;[3];[3]
18768;[0, 2];[0, 2]
18769;[3];[3]
18770;[3, 4];[3, 4]
18771;[1];[1]
18772;[0, 2];[0, 2]
18773;[3];[3]
18774;[0, 2];[0, 2]
18775;[2];[NP8]
18776;[4];[4]
18777;[0, 2];[0, 2]
18778;[1, 2];[2]
18779;[0];[0, 2]
18780;[3, 4];[3, 4]
18781;[0, 2];[2, NP18]
18782;[1];[NP12]
18783;[4];[3, 4]
18784;[0, 2];[2, NP8]
18785;[0, 2];[0, 2]
18786;[0];[0, 2]
18787;[0, 2];[0, 2]
18788;[1];[1]
18789;[3];[3, 4]
18790;[0, 2];[0, 2]
18791;[1];[1]
18792;[0, 2];[0, 2]
18793;[3];[NP16]
18794;[1];[1]
18795;[1];[1]
18796;[1, 2];[2]
18797;[0, 2];[0, 2]
18798;[3];[3, 4]
18799;[4];[4]
18800;[3];[3, 4]
18801;[4];[4]
18802;[3];[3, 4]
18803;[3];[3]
18804;[4];[4]
18805;[0, 2];[NP5, 2]
18806;[4];[4]
18807;[3];[NP16, 3]
18808;[0, 2];[NP5]
18809;[3];[3]
18810;[1];[1, 2]
18811;[3, 4];[3, 4]
18812;[1];[1]
18813;[3];[3]
18814;[0, 2];[0, 2]
18815;[0, 2];[0, 2]
18816;[0, 2];[2]
18817;[1];[NP12]
18818;[0, 2];[0, 2]
18819;[1];[1]
18820;[0, 2];[0, 2]
18821;[0, 2];[2, NP8]
18822;[0, 2];[0, 2]
18823;[1];[1, 2]
18824;[0, 2];[0, NP24, 2, NP1]
18825;[1];[1]
18826;[1];[1, NP4]
18827;[0, 2];[0, 2]
18828;[4];unknwon
18829;[4];[4]
18830;[0, 2];[NP5, 2]
18831;[4];[4]
18832;[0, 2];[0, 2]
18833;[1];[NP4, NP22]
18834;[3];[3]
18835;[0, 2];[0, 2]
18836;[0, 2];[2]
18837;[4];[3, 4]
18838;[0, 2];[0, 2]
18839;[0, 2];[NP24]
18840;[3];[3, 4]
18841;[0, 2];[0, 2]
18842;[1];[1]
18843;[1];[1]
18844;[0, 2];[0, 2]
18845;[1];[1]
18846;[0, 2];[0, 2]
18847;[0, 2];[NP24, NP5]
18848;[1];[1]
18849;[3, 4];[3, 4]
18850;[4];[4]
18851;[3];[3]
18852;[0];[0, 2]
18853;[0, 2];[0, 2]
18854;[3];[3]
18855;[0, 2];[0, 2]
18856;[0, 2];[0, 2]
18857;[1];[1]
18858;[1];[1]
18859;[4];[3]
18860;[3];[3]
18861;[1];[1]
18862;[0, 2];[0, 2]
18863;[0, 2];[0, 2, NP5]
18864;[3];[3]
18865;[4];[4]
18866;[0, 2];[0, 2]
18867;[3];[3, 4]
18868;[0, 2];[0, 2]
18869;[0, 2];[0, 2]
18870;[0, 2];[0, 2]
18871;[1];[1]
18872;[0, 2];[0, 2]
18873;[0];[0, 2]
18874;[4];[4, NP6]
18875;[3];[3]
18876;[0, 2];[0, 2]
18877;[0, 2];[2, NP8]
18878;[0, 2];[0, 2]
18879;[0, 2];[0, 2]
18880;[1];[1]
18881;[0, 2];[0, 2]
18882;[0, 2];[0, 2]
18883;[4];[3, 4]
18884;[0, 2];[0, 2]
18885;[4];[4]
18886;[4];[NP20, 4]
18887;[4];[3, 4]
18888;[0, 2];[0, 2, NP1]
18889;[0, 2];[0, 2]
18890;[0, 2];[0, 2]
18891;[3, 4];[3, 4]
18892;[1];[1]
18893;[0, 2];[2]
18894;[1];[1]
18895;[1];[1]
18896;[0, 2];[0, 2]
18897;[4];[3, 4]
18898;[0, 2];[0, 2]
18899;[0];[0, 2]
18900;[1];[1]
18901;[3, 4];[3, 4]
18902;[4];[4]
18903;[4];[4]
18904;[0, 2];[0, 2]
18905;[4];[4]
18906;[3];[NP14, 3, NP10]
18907;[1];[1]
18908;[0, 2];[0, 2]
18909;[0, 2];[0, 2]
18910;[4];[3, 4]
18911;[1];[1]
18912;[3];[3]
18913;[0, 2];[NP5, 2]
18914;[1];[1]
18915;[4];unknwon
18916;[0, 2];[NP5]
18917;[4];[3, 4]
18918;[4];[4]
18919;[1];[1]
18920;[1];[1]
18921;[0];[0, 2]
18922;[4];[3, 4]
18923;[1];[1]
18924;[1];[1]
18925;[0, 2];[0, 2]
18926;[0, 2];[2]
18927;[0, 2];[0, 2]
18928;[1];[1]
18929;[0, 2];[0, 2]
18930;[0, 2];[0, 2]
18931;[0, 2];[0, 2]
18932;[2];[NP8]
18933;[4];[4]
18934;[3];[3, NP7]
18935;[0, 2];[0, 2]
18936;[2];unknwon
18937;[1, 2];[2]
18938;[4];[NP20]
18939;[4];[3, 4]
18940;[3];[3]
18941;[2];unknwon
18942;[3, 4];[3, 4]
18943;[0, 2];[0, 2]
18944;[1];[1]
18945;[2];[NP8]
18946;[3];[3]
18947;[0, 2];[0, 2]
18948;[0, 2];[0, 2]
18949;[4];[4]
18950;[1];[1]
18951;[3];[4]
18952;[4];[4]
18953;[1];[1]
18954;[4];[4]
18955;[1];[1]
18956;[0, 2];[NP5, 2]
18957;[3, 4];[3, 4]
18958;[1];[1]
18959;[1];[1]
18960;[4];[4]
18961;[1];[1]
18962;[3, 4];[3, 4]
18963;[3];[3]
18964;[0, 2];[2, NP8]
18965;[1];[1]
18966;[0, 2];[2, NP8]
18967;[4];[3, 4]
18968;[1];[1]
18969;[3];[3]
18970;[4];[NP20]
18971;[1];[1]
18972;[3];[3]
18973;[3];[3, 4]
18974;[0, 2];[0, 2]
18975;[0, 2];[0, 2]
18976;[3];[3]
18977;[0, 2];[0, 2]
18978;[1];[1, 2]
18979;[1];[1]
18980;[0, 2];[0, 2]
18981;[4];[4]
18982;[1];[1]
18983;[0];[0, 2]
18984;[0, 2];[0, 2]
18985;[4];unknwon
18986;[3];[3]
18987;[4];[4]
18988;[0, 2];[0, 2]
18989;[0, 2];[0, 2]
18990;[1];[1]
18991;[1];[1]
18992;[3];[3]
18993;[0, 2];[0, 2]
18994;[4];[4]
18995;[3];[3]
18996;[4];[3, 4]
18997;[1];[1]
18998;[0, 2];[0, 2]
18999;[1];[1, NP12]
19000;[3];[3, NP7]
19001;[3];[NP7]
19002;[3];[NP16]
19003;[3, 4];[3, 4]
19004;[0, 2];[0, 2]
