timestamp;actual;predicted
1363;[1];[1]
1364;[1];[5]
1365;[1];[0]
1366;[1];[0, 1]
1367;[1];[1]
1368;[1];[0, 1]
1369;[1];[1]
1370;[2];[0, 1]
1371;[2];[0, 1]
1372;[2];[0, 1]
1373;[2];[0]
1374;[2];[0, 1]
1375;[2, 3];[0, 1]
1376;[2, 3];[0]
1377;[2, 4];[0]
1378;[2, 3];[0]
1379;[2];[0]
1380;[2, 3];[0]
1381;[2, 3];[0, 1]
1382;[2];[0, 1]
1383;[2];[0, 1]
1384;[2];[0]
1385;[2, 3];[0]
1386;[2];[0, 1]
1387;[2];[0, 1]
1388;[2];[0]
1389;[2];[0]
1390;[2, 3];[0]
1391;[2];[0, 1]
1392;[2];[0]
1393;[2];[0, 1]
1394;[2, 3];[0]
1395;[2];[0, 1]
1396;[2];[0]
1397;[2];[0, 1]
1398;[2];[0]
1399;[2];[0]
1400;[2];[0, 1]
1401;[2, 4];[5]
1402;[2, 4];[0]
1403;[2];[0, 1]
1404;[2];[0]
1405;[2];[0, 1]
1406;[2];[0, 1]
1407;[2];[0]
1408;[2];[0, 1]
1409;[2];[0]
1410;[2, 3];[0]
1411;[2, 3];[0]
1412;[2, 3];[0, 1]
1413;[2];[0]
1414;[2];[0, 1]
1415;[2];[0]
1416;[2];[0, 1]
1417;[2];[0]
1418;[2];[0, 1]
1419;[2];[0]
1420;[2];[0, 1]
1421;[2];[0]
1422;[2];[0]
1423;[2];[0, 1]
1424;[2];[0, 1]
1425;[2];[0]
1426;[2];[0, 1]
1427;[2];[0]
1428;[2, 4];[0]
1429;[2];[0]
1430;[2];[0, 1]
1431;[2];[0, 1]
1432;[2];[0, 1]
1433;[2];[0]
1434;[2];[0]
1435;[2];[0, 1]
1436;[2];[0, 1]
1437;[2, 4];[0]
1438;[2];[0, 1]
1439;[2];[0, 1]
1440;[2];[0]
1441;[2];[0, 1]
1442;[2];[0]
1443;[2];[0, 1]
1444;[2];[0]
1445;[2];[0]
1446;[2];[0, 1]
1447;[2];[0, 1]
1448;[2, 3];[0]
1449;[2];[0, 1]
1450;[2];[0]
1451;[2];[0]
1452;[2];[0, 1]
1453;[2];[0, 1]
1454;[2];[0, 1]
1455;[2];[0, 1]
1456;[2];[0, 1]
1457;[2];[0, 1]
1458;[2];[0, 1]
1459;[2];[0]
1460;[2];[0, 1]
1461;[2];[0]
1462;[2];[0, 1]
1463;[2, 3];[0]
1464;[2];[0, 1]
1465;[2];[0, 1]
1466;[2];[0, 1]
1467;[2];[0, 1]
1468;[2];[1]
1469;[2];[0, 1]
1470;[2];[0]
1471;[2];[0, 1]
1472;[2];[0, 1]
1473;[2];[0, 1]
1474;[2];[0, 1]
1475;[2];[0, 1]
1476;[2];[0]
1477;[2];[4]
1478;[2];[0]
1479;[2];[0]
1480;[2];[0, 1]
1481;[2];[0, 1]
1482;[2];[0, 1]
1483;[2];[0, 1]
1484;[2];[0, 1]
1485;[2];[0, 1]
1486;[2];[0]
1487;[2];[0, 1]
1488;[2];[0, 1]
1489;[2];[0]
1490;[2];[0, 1]
1491;[2];[0, 1]
1492;[2];[0]
1493;[2];[0, 1]
1494;[2];[0, 1]
1495;[2];[0, 1]
1496;[2];[0, 1]
1497;[2];[5]
1498;[2];[0]
1499;[2];[0]
1500;[2];[0, 1]
1501;[2, 3];[0]
1502;[2];[0]
1503;[2];[0]
1504;[2];[0]
1505;[2];[0, 1]
1506;[2];[0]
1507;[2];[0]
1508;[2];[0]
1509;[2, 3];[0]
1510;[2];[0]
1511;[2];[1]
1512;[2];[0, 1]
1513;[2];[0]
1514;[2];[0, 1]
1515;[2];[0]
1516;[2];[0, 1]
1517;[2];[0]
1518;[2];[0, 1]
1519;[2];[0]
1520;[2];[0]
1521;[2];[0, 1]
1522;[2];[0, 1]
1523;[2];[1]
1524;[2];[4]
1525;[2, 3];[0, 1]
1526;[2];[0]
1527;[2, 4];[0, 1]
1528;[2, 4];[1]
1529;[2];[0]
1530;[2];[1]
1531;[2];[0]
1532;[2];[0, 1]
1533;[2];[0, 1]
1534;[2];[1]
1535;[2];[0, 1]
1536;[2];[0, 1]
1537;[2];[0]
1538;[2];[0, 5]
1539;[2];[0, 1]
1540;[2];[0, 1]
1541;[2];[0]
1542;[2];[0, 1]
1543;[2];[0, 1]
1544;[2];[0, 1]
1545;[2];[0]
1546;[2];[0, 1]
1547;[2];[0, 1]
1548;[2];[0]
1549;[2];[0]
1550;[2];[0]
1551;[2];[1]
1552;[2];[0, 1]
1553;[2];[0]
1554;[2];[0]
1555;[2];[0, 1]
1556;[2];[0, 1]
1557;[2];[0, 1]
1558;[2, 4];[1]
1559;[2];[0, 1]
1560;[2];[0, 1]
1561;[2];[0]
1562;[2];[0]
1563;[2];[0]
1564;[2];[5]
1565;[2];[0]
1566;[2];[0]
1567;[2];[1]
1568;[2];[0, 1]
1569;[2];[0]
1570;[3];[0]
1571;[3];[4]
1572;[3, 4];[0]
1573;[3, 4];[0]
1574;[3];[0]
1575;[3];[0]
1576;[3];[0]
1577;[3];[0]
1578;[3];[0]
1579;[3];[0]
1580;[3, 4];[0]
1581;[3];[0]
1582;[3];[0]
1583;[3, 4];[0]
1584;[3, 4];[0]
1585;[3, 4];[0]
1586;[3];[0]
1587;[3];[0]
1588;[3];[0]
1589;[3];[0]
1590;[3];[0]
1591;[3];[0]
1592;[3];[0]
1593;[3];[0]
1594;[3, 4];[4]
1595;[3];[0]
1596;[3];[0]
1597;[3];[0]
1598;[3];[0]
1599;[3];[0]
1600;[3];[0]
1601;[3];[0]
1602;[3];[0]
1603;[3];[0]
1604;[3];[0]
1605;[3];[0]
1606;[3];[0]
1607;[3];[0]
1608;[3];[0]
1609;[3];[0]
1610;[3];[0]
1611;[3];[0]
1612;[3];[0]
1613;[3];[0]
1614;[3];[0]
1615;[3];[0]
1616;[3];[0]
1617;[3, 4];[0, 4]
1618;[3];[0]
1619;[3];[0]
1620;[3];[0]
1621;[3];[0]
1622;[3];[0]
1623;[3];[0]
1624;[3];[0]
1625;[3];[0]
1626;[3];[0]
1627;[3];[0]
1628;[3];[0]
1629;[3];[0]
1630;[3, 4];[0]
1631;[3, 4];[0]
1632;[3];[0]
1633;[3];[0]
1634;[3];[0]
1635;[3];[0]
1636;[3];[0]
1637;[3];[4]
1638;[3];[0]
1639;[3];[0]
1640;[3];[0]
1641;[3];[0]
1642;[3];[0]
1643;[3];[0]
1644;[3];[0]
1645;[3, 4];[0]
1646;[3, 4];[0]
1647;[3, 4];[0]
1648;[3];[0]
1649;[3];[0]
1650;[3];[0]
1651;[3, 4];[0, 4]
1652;[3];[0]
1653;[3];[0]
1654;[3];[0]
1655;[3];[0]
1656;[3];[0]
1657;[3];[0]
1658;[3];[0]
1659;[3];[0]
1660;[3];[0]
1661;[3];[0]
1662;[3, 4];[0]
1663;[3];[0]
1664;[3];[0]
1665;[3];[0]
1666;[3];[0]
1667;[3];[0]
1668;[3];[0]
1669;[3];[4]
1670;[3];[0]
1671;[3];[0]
1672;[3];[0]
1673;[3];[0]
1674;[3];[0]
1675;[3];[0]
1676;[3];[0]
1677;[3];[0]
1678;[3];[0]
1679;[3];[0]
1680;[3];[0]
1681;[3];[0]
1682;[3];[0]
1683;[3];[0]
1684;[3, 4];[0]
1685;[3, 4];[4]
1686;[3, 4];[0]
1687;[3];[0]
1688;[3];[0]
1689;[3];[0]
1690;[3, 4];[0]
1691;[3];[0]
1692;[3];[0]
1693;[3, 4];[0]
1694;[3];[0, 4]
1695;[3];[0]
1696;[3, 4];[0]
1697;[3, 4];[0]
1698;[3];[0]
1699;[3];[0]
1700;[3];[0]
1701;[3, 4];[0]
1702;[3];[0]
1703;[3];[0]
1704;[3];[0]
1705;[3];[0]
1706;[3];[0]
1707;[3];[0]
1708;[3, 4];[0]
1709;[3];[4]
1710;[3];[0]
1711;[3, 4];[0]
1712;[3, 4];[0]
1713;[3];[0]
1714;[3];[0]
1715;[3];[0]
1716;[3];[0]
1717;[3];[0]
1718;[3];[0]
1719;[3];[4]
1720;[3];[0]
1721;[3, 4];[0]
1722;[3, 4];[0]
1723;[3];[0]
1724;[3];[0]
1725;[3, 4];[0]
1726;[3];[0]
1727;[3];[0]
1728;[3];[0]
1729;[3];[0]
1730;[3];[0]
1731;[3];[0]
1732;[3];[0]
1733;[3];[0]
1734;[3, 4];[0, 5]
1735;[3];[0]
1736;[3, 4];[0]
1737;[3];[0]
1738;[3];[0]
1739;[3];[0]
1740;[3];[0]
1741;[3];[0]
1742;[3];[0]
1743;[3];[0]
1744;[3];[0]
1745;[3];[0]
1746;[3];[0]
1747;[3];[0]
1748;[3];[0]
1749;[3];[0]
1750;[3];[0]
1751;[3];[0]
1752;[3];[0]
1753;[3];[0]
1754;[3];[0]
1755;[3];[0]
1756;[3];[0]
1757;[3];[0]
1758;[3];[0]
1759;[3];[0]
1760;[3];[0]
1761;[3];[0]
1762;[3];[0]
1763;[3];[0]
1764;[3];[0]
1765;[3];[0]
1766;[3];[0]
1767;[4];[5]
1768;[4];[0, 5]
1769;[4];[0]
1770;[4];[0]
1771;[4];[0]
1772;[4];[0, 5]
1773;[4];[0]
1774;[4];[0]
1775;[4];[0]
1776;[4];[5]
1777;[4];[0]
1778;[4];[0]
1779;[4];[0]
1780;[4];[5]
1781;[4];[0]
1782;[4];[0]
1783;[4];[0]
1784;[4];[0]
1785;[4];[0]
1786;[4];[0, 5]
1787;[4];[0, 4]
1788;[4];[0]
1789;[4];[0, 4]
1790;[4];[0]
1791;[4];[0]
1792;[4];[0, 4]
1793;[4];[0]
1794;[3, 4];[0]
1795;[3, 4];[0, 4]
1796;[4];[0, 1]
1797;[4];[0]
1798;[4];[0]
1799;[4];[0, 4]
1800;[4];[0]
1801;[3, 4];[0]
1802;[4];[0]
1803;[3, 4];[0]
1804;[4];[0]
1805;[4];[0]
1806;[4];[0, 4]
1807;[4];[0]
1808;[4];[0, 5]
1809;[4];[0]
1810;[4];[0]
1811;[4];[0]
1812;[3, 4];[0]
1813;[4];[0, 5]
1814;[4];[0]
1815;[4];[0]
1816;[4];[0]
1817;[4];[0]
1818;[4];[0]
1819;[4];[4]
1820;[4];[0]
1821;[4];[0, 1]
1822;[4];[0]
1823;[4];[0]
1824;[4];[0, 4]
1825;[4];[0, 4]
1826;[4];[0]
1827;[4];[0]
1828;[4];[0]
1829;[4];[0]
1830;[4];[0]
1831;[4];[0, 5]
1832;[4];[0]
1833;[4];[0]
1834;[3, 4];[4]
1835;[4];unknwon
1836;[3, 4];[0]
1837;[4];[0, 4]
1838;[4];[0]
1839;[4];[0, 4]
1840;[4];[0, 4]
1841;[4];[0]
1842;[4];[0]
1843;[4];[0, 4]
1844;[4];[4]
1845;[4];[0]
1846;[4];[0]
1847;[4];[5]
1848;[4];[4]
1849;[4];[0]
1850;[4];[0, 5]
1851;[4];[5]
1852;[4];[4]
1853;[4];[4]
1854;[4];[0]
1855;[4];[0, 4]
1856;[4];[0]
1857;[4];[0]
1858;[4];[0]
1859;[4];[0]
1860;[4];[4]
1861;[4];[0]
1862;[4];[0]
1863;[4];[0]
1864;[4];[0]
1865;[4];[0]
1866;[4];[0]
1867;[4];[0]
1868;[4];[0]
1869;[4];[4]
1870;[4];[0]
1871;[4];[0]
1872;[4];[0]
1873;[4];[1]
1874;[4];[0]
1875;[4];[0, 4]
1876;[4];[0]
1877;[3, 4];[0]
1878;[4];[0, 5]
1879;[4];[0]
1880;[4];[0]
1881;[4];[0]
1882;[3, 4];[0]
1883;[4];[0, 4]
1884;[4];[0]
1885;[4];[0]
1886;[3, 4];[0]
1887;[4];[0]
1888;[4];[0]
1889;[4];[0]
1890;[4];[0]
1891;[4];[0]
1892;[4];[0]
1893;[3, 4];[4]
1894;[4];[0]
1895;[4];[0, 4]
1896;[4];[0]
1897;[4];[0]
1898;[4];[0]
1899;[4];[0]
1900;[4];[0]
1901;[4];[0]
1902;[4];[0]
1903;[4];[0, 5]
1904;[4];[0]
1905;[4];[4]
1906;[4];[0]
1907;[4];[0, 1]
1908;[4];[0]
1909;[4];[0]
1910;[4];[0, 4]
1911;[4];[0, 1]
1912;[4];[0]
1913;[4];[0]
1914;[4];[4]
1915;[4];[5]
1916;[4];[0]
1917;[4];[0, 5]
1918;[4];[0]
1919;[4];[0, 4]
1920;[4];[0]
1921;[4];[0]
1922;[4];[0]
1923;[4];[0]
1924;[4];[0]
1925;[3, 4];[0]
1926;[4];[0]
1927;[3, 4];[0]
1928;[4];[0]
1929;[4];[0]
1930;[4];[0]
1931;[4];[0]
1932;[4];[5]
1933;[4];[0]
1934;[4];[0]
1935;[3, 4];[0]
1936;[4];[0]
1937;[3, 4];[0]
1938;[4];[0]
1939;[4];[0, 5]
1940;[4];[0]
1941;[4];[0]
1942;[4];[0]
1943;[4];[0]
1944;[4];[0]
1945;[4];[0, 1]
1946;[4];[0, 4]
1947;[4];[0]
1948;[4];[0]
1949;[4];[0]
1950;[3, 4];[0]
1951;[4];[0]
1952;[4];[0]
1953;[4];[0, 4]
1954;[4];[0]
1955;[4];[0]
1956;[3, 4];[0]
1957;[4];[5]
1958;[3, 4];[0]
1959;[4];[0, 4]
1960;[4];[0, 5]
1961;[4];[0, 1]
1962;[4];[0]
1963;[4];[0]
1964;[4];[0]
1965;[4];[0]
1966;[4];[0]
1967;[5];[0]
1968;[5];[0]
1969;[5];[0]
1970;[5];[0]
1971;[5];[0]
1972;[5];[0]
1973;[5];[0]
1974;[5];[0]
1975;[5];[0]
1976;[5];[0]
1977;[5];[0]
1978;[5];[0]
1979;[5];[0]
1980;[5];[0]
1981;[5];[0]
1982;[5];[0]
1983;[5];[5]
1984;[5];[0]
1985;[5];[4]
1986;[5];[0]
1987;[5];[0]
1988;[5];[0]
1989;[5];[0]
1990;[5];[0, 4]
1991;[5];[0]
1992;[5];[5]
1993;[5];[0, 5]
1994;[5];[0]
1995;[5];[0]
1996;[5];[0, 5]
1997;[5];[0]
1998;[5];[4]
1999;[5];[0]
2000;[5];[0]
2001;[5];[0]
2002;[5];[0, 4]
2003;[5];[0, 5]
2004;[5];[0, 4]
2005;[5];[0]
2006;[5];[0]
2007;[5];[0]
2008;[5];[0, 5]
2009;[5];[0]
2010;[5];[0]
2011;[5];[0]
2012;[5];[0, 5]
2013;[5];[0, 5]
2014;[5];[0]
2015;[5];[0]
2016;[5];[0, 4]
2017;[5];[0, 5]
2018;[5];[0]
2019;[5];[0, 4]
2020;[5];[0]
2021;[5];[0]
2022;[5];[0]
2023;[3, 5];[0]
2024;[5];[0]
2025;[5];[0, 5]
2026;[5];[0]
2027;[5];[0]
2028;[5];[0]
2029;[5];[0]
2030;[5];[0, 5]
2031;[5];[0]
2032;[5];[0]
2033;[5];[0, 5]
2034;[5];[0]
2035;[5];[0]
2036;[5];[0]
2037;[5];[0]
2038;[5];[0, 4]
2039;[5];[0]
2040;[5];[0]
2041;[5];[0]
2042;[5];[0]
2043;[5];[0]
2044;[5];[0]
2045;[5];[0]
2046;[5];[0]
2047;[3, 5];[0]
2048;[3, 5];[0]
2049;[5];[0, 1]
2050;[5];[0]
2051;[5];[0]
2052;[5];[0]
2053;[5];[0]
2054;[5];[0]
2055;[5];[0]
2056;[5];[0]
2057;[5];[0]
2058;[5];[0]
2059;[5];[0]
2060;[5];[0]
2061;[5];[0]
2062;[5];[0, 5]
2063;[5];[0, 5]
2064;[5];[0, 5]
2065;[5];[0]
2066;[5];[0]
2067;[5];[0]
2068;[5];[0]
2069;[5];[0]
2070;[5];[0]
2071;[5];[0]
2072;[5];[0]
2073;[5];[0]
2074;[5];[0, 5]
2075;[5];[0, 1]
2076;[5];[0, 1]
2077;[5];[0]
2078;[5];[0]
2079;[5];[0]
2080;[5];[0]
2081;[5];[0]
2082;[5];[0]
2083;[5];[0]
2084;[5];[0]
2085;[5];[0, 5]
2086;[5];[0]
2087;[5];[0]
2088;[5];[0]
2089;[5];[0, 5]
2090;[5];[0]
2091;[5];[0, 5]
2092;[5];[0]
2093;[5];[0, 5]
2094;[5];[0]
2095;[5];[0]
2096;[5];[0]
2097;[5];[0]
2098;[5];[0, 4]
2099;[5];[0]
2100;[5];[4]
2101;[5];[0]
2102;[5];[0]
2103;[5];[0]
2104;[3, 5];[0]
2105;[5];[0, 1]
2106;[5];[0]
2107;[5];[0]
2108;[5];[0, 5]
2109;[5];[0]
2110;[5];[0]
2111;[5];[0]
2112;[5];[0, 1]
2113;[5];[0]
2114;[5];[0]
2115;[5];[0]
2116;[5];[0]
2117;[5];[0, 5]
2118;[5];[0]
2119;[5];[0]
2120;[5];[0]
2121;[5];[0]
2122;[5];[0]
2123;[5];[0]
2124;[5];[0]
2125;[3, 5];[0]
2126;[5];[0]
2127;[5];[0, 5]
2128;[5];[0]
2129;[5];[0]
2130;[5];[0]
2131;[5];[0]
2132;[5];[0, 4]
2133;[5];[0]
2134;[5];[0, 1]
2135;[5];[0, 4]
2136;[5];[0, 1]
2137;[5];[0]
2138;[5];[0]
2139;[5];[0]
2140;[5];[0]
2141;[5];[0]
2142;[5];[0, 4]
2143;[5];[0]
2144;[5];[0]
2145;[5];[0]
2146;[5];[0]
2147;[5];[0, 5]
2148;[5];[0]
2149;[5];[0]
2150;[5];[0]
2151;[5];[0]
2152;[5];[0]
2153;[5];[0, 4]
2154;[5];[0]
2155;[5];[0, 5]
2156;[5];[0]
2157;[5];[0]
2158;[5];[0]
2159;[5];[0, 5]
2160;[5];[0]
2161;[5];[0, 4]
2162;[5];[0, 5]
2163;[5];[0, 5]
2164;[5];[0]
2165;[5];[0, 5]
2166;[5];[0]
