timestamp;actual;predicted
6253;[14, 5, 8, 9, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6254;[17, 10];[12, 2, 15, 7, 8, 9]
6255;[14, 17, 8, 10];[11, 1, 12, 2, 14, 15, 5, 16, 17, 7, 9]
6256;[11, 12, 13, 14, 15, 0, 1, 2, 5, 7, 8, 9, 10];[11, 12, 14, 15, 16, 17, 0, 1, 2, 5, 7, 8, 9, 10]
6257;[0, 13, 5, 7, 9, 10];[11, 12, 14, 15, 16, 17, 0, 1, 2, 5, 7, 8, 9, 10]
6258;[14, 17, 8, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6259;[9, 10];[11, 1, 13, 2, 14, 15, 5, 17, 7, 8, 9, 10]
6260;[5, 9, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9]
6261;[9, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 5, 8, 9, 10]
6262;[5, 9, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6263;[5, 9, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6264;[5, 9, 10];[11, 12, 1, 2, 14, 15, 5, 16, 17, 7, 8, 9]
6265;[17, 10];[11, 1, 12, 2, 14, 15, 5, 16, 17, 7, 8, 9]
6266;[5, 17, 10];[11, 12, 13, 14, 15, 17, 1, 2, 5, 7, 8, 9, 10]
6267;[5, 17, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6268;[17, 10];[11, 1, 12, 2, 14, 15, 16, 17, 7, 8, 9, 10]
6269;[5, 17, 10];[11, 12, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6270;[0, 13, 5, 7, 10];[11, 12, 14, 15, 16, 17, 0, 1, 2, 5, 7, 8, 9, 10]
6271;[7, 9, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6272;[5, 7, 9, 10];[11, 12, 1, 13, 2, 14, 15, 5, 7, 8, 9, 10]
6273;[17, 9, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6274;[5, 9, 10];[11, 12, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6275;[5, 10];[0, 11, 12, 1, 2, 14, 15, 16, 17, 8, 9]
6276;[10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6277;[5, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6278;[10];[11, 12, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6279;[1, 5, 8, 10];[11, 12, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6280;[1, 5, 8, 10];[11, 1, 12, 2, 14, 15, 5, 16, 17, 7, 8, 9]
6281;[17, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6282;[0, 13, 5, 7, 9, 10];[11, 12, 14, 15, 16, 17, 0, 1, 2, 5, 7, 8, 9, 10]
6283;[0, 13, 5, 7, 9, 10];[11, 12, 14, 15, 16, 17, 0, 1, 2, 5, 7, 8, 9, 10]
6284;[12, 15, 8, 10];[2, 14, 15, 16, 5, 17, 7, 9, 10]
6285;[5, 8, 10];[11, 12, 1, 2, 15, 5, 16, 17, 7, 8, 9, 10]
6286;[12, 5, 8, 10];[11, 12, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6287;[5, 8, 10];[11, 1, 2, 14, 15, 5, 16, 17, 7, 8, 9, 10]
6288;[5, 8, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6289;[12, 5, 8, 10];[1, 12, 2, 13, 14, 15, 16, 17, 7, 8, 9, 10]
6290;[12, 8, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6291;[12, 5, 8, 9, 10];[11, 1, 2, 14, 15, 5, 16, 17, 7, 8, 9, 10]
6292;[15, 5, 8, 9, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6293;[0, 13, 5, 7, 9, 10];[11, 12, 14, 15, 16, 17, 0, 1, 2, 5, 7, 8, 9, 10]
6294;[1, 14, 8, 9, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 5, 8, 9, 10]
6295;[1, 14, 8, 9, 10];[11, 12, 1, 2, 14, 5, 16, 7, 8, 9, 10]
6296;[11, 1, 12, 14, 8, 9, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9]
6297;[0, 13, 5, 7, 10];[11, 12, 14, 15, 16, 17, 0, 1, 2, 5, 7, 8, 9, 10]
6298;[12, 16, 17, 8, 10];[11, 12, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6299;[12, 16, 17, 8, 10];[1, 12, 2, 14, 15, 5, 16, 17, 7, 8, 9, 10]
6300;[12, 5, 16, 17, 8, 10];[11, 12, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6301;[12, 5, 16, 17, 8, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6302;[11, 12, 15, 16, 17, 8, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6303;[11, 12, 16, 17, 8, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6304;[11, 12, 16, 17, 8, 10];[1, 2, 13, 16, 5, 17, 7, 10]
6305;[12, 16, 17, 8, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 7, 8, 9, 10]
6306;[12, 16, 17, 8, 10];[13, 2, 16, 5, 17, 7, 10]
6307;[5, 16, 17, 8, 10];[11, 1, 2, 14, 15, 5, 16, 17, 7, 8, 9, 10]
6308;[11, 12, 16, 17, 8, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6309;[11, 12, 8, 10];[11, 1, 2, 15, 5, 17, 7, 8, 9, 10]
6310;[0, 13, 5, 7, 10];[11, 12, 14, 15, 16, 17, 0, 1, 2, 5, 7, 8, 9, 10]
6311;[1, 8, 10];[11, 1, 12, 2, 14, 15, 16, 17, 7, 8, 9, 10]
6312;[5, 9, 10];[11, 1, 12, 2, 14, 15, 5, 16, 17, 8, 9, 10]
6313;[5, 9, 10];[11, 12, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6314;[0, 13, 5, 7, 8, 9, 10];[11, 1, 12, 2, 14, 15, 5, 16, 7, 8]
6315;[5, 10];[11, 1, 12, 13, 2, 14, 15, 5, 7, 8, 9, 10]
6316;[5, 10];[11, 12, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6317;[0, 13, 5, 7, 9, 10];[11, 1, 12, 2, 14, 15, 5, 16, 17, 7, 8]
6318;[11, 1, 5, 16, 17, 8, 9, 10];[11, 12, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6319;[12, 5, 16, 17, 8, 9, 10];[11, 12, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6320;[16, 17, 8, 9, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6321;[11, 1, 12, 14, 16, 17, 8, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6322;[11, 1, 12, 14, 16, 17, 8, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6323;[11, 12, 14, 5, 16, 17, 8, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6324;[12, 14, 5, 16, 17, 8, 10];[13, 2, 14, 5, 16, 17, 7]
6325;[11, 12, 14, 5, 16, 17, 8, 9, 10];[11, 1, 12, 2, 14, 15, 5, 16, 17, 7, 8, 9]
6326;[15, 5, 16, 17, 8, 10];[11, 12, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6327;[12, 15, 5, 16, 17, 8, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6328;[0, 12, 13, 5, 16, 17, 7, 8, 10];[11, 12, 13, 14, 15, 16, 17, 0, 1, 2, 5, 7, 8, 9, 10]
6329;[13, 5, 7, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6330;[5, 16, 10];[11, 1, 12, 2, 14, 15, 5, 17, 7, 8, 9, 10]
6331;[5, 10];[11, 1, 12, 14, 15, 5, 16, 7, 8, 9, 10]
6332;[5, 10];[11, 12, 13, 14, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6333;[14, 5, 8, 10];[11, 1, 12, 2, 13, 14, 5, 17, 7, 8, 9, 10]
6334;[5, 9, 10];[11, 12, 1, 2, 14, 15, 16, 17, 7, 8, 9]
6335;[11, 5, 17, 8, 9, 10];[11, 1, 12, 2, 14, 15, 16, 17, 8, 9]
6336;[11, 5, 8, 9, 10];[11, 1, 2, 14, 15, 16, 17, 7, 8, 9, 10]
6337;[11, 17, 8, 9, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 5, 8, 9, 10]
6338;[11, 8, 9, 10];[12, 16, 7]
6339;[1, 12, 8, 10];[11, 1, 12, 2, 14, 16, 17, 7, 8, 10]
6340;[1, 12, 8, 9, 10];[12, 1, 2, 15, 5, 16, 17, 8, 10]
6341;[1, 12, 14, 17, 8, 10];[11, 12, 1, 2, 14, 15, 16, 17, 8, 9, 10]
6342;[0, 13, 5, 7, 9, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 5, 8, 9, 10]
6343;[13, 5, 7, 10];[11, 12, 13, 14, 15, 17, 1, 2, 5, 7, 8, 9, 10]
6344;[13, 5, 7, 10];[11, 12, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6345;[0, 13, 5, 7, 10];[11, 12, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6346;[13, 5, 7, 10];[11, 12, 13, 14, 15, 17, 1, 2, 5, 7, 8, 9, 10]
6347;[13, 5, 7, 10];[11, 12, 13, 14, 15, 16, 17, 0, 1, 2, 5, 7, 8, 9, 10]
6348;[0, 13, 5, 7, 10];[11, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6349;[13, 5, 7, 9, 10];[0, 11, 1, 12, 2, 15, 5, 16, 17, 8, 9]
6350;[0, 13, 5, 7, 9, 10];[11, 12, 13, 14, 15, 16, 17, 0, 1, 2, 5, 7, 8, 9, 10]
6351;[0, 13, 5, 7, 9, 10];[11, 12, 14, 15, 16, 17, 0, 1, 2, 5, 7, 8, 9, 10]
6352;[13, 5, 7, 9, 10];[11, 12, 13, 14, 15, 16, 17, 0, 1, 2, 5, 7, 8, 9, 10]
6353;[0, 13, 5, 7, 9, 10];[11, 12, 13, 2, 14, 15, 5, 16, 17, 7, 8, 10]
6354;[13, 5, 7, 10];[1, 13, 2, 14, 5, 7, 8, 9, 10]
6355;[11, 3, 17, 8, 9, 10];[11, 12, 13, 14, 15, 17, 1, 2, 5, 7, 8, 9, 10]
6356;[3, 5, 8, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6357;[3, 17, 8, 9, 10];[11, 1, 12, 2, 14, 15, 7, 8, 9]
6358;[3, 5, 17, 9, 10];[11, 12, 1, 2, 14, 15, 5, 7, 8, 9, 10]
6359;[1, 12, 3, 14, 5, 17, 8, 9, 10];[11, 1, 13, 2, 14, 15, 5, 16, 17, 7, 8, 9]
6360;[11, 12, 3, 5, 17, 8, 9, 10];[11, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6361;[13, 3, 5, 7, 8, 9, 10];[11, 1, 12, 2, 13, 14, 15, 5, 7, 8, 9, 10]
6362;[3, 5, 8, 9, 10];[11, 1, 12, 2, 13, 14, 15, 5, 7, 8, 9, 10]
6363;[11, 1, 3, 14, 5, 17, 8, 10];[11, 13, 14, 15, 16, 17, 0, 1, 2, 5, 7, 8, 10]
6364;[1, 3, 14, 8, 9, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 7, 8, 9, 10]
6365;[3, 5, 8, 9, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6366;[3, 5, 8, 9, 10];[11, 1, 12, 13, 2, 14, 15, 5, 7, 9, 10]
6367;[11, 1, 2, 3, 14, 15, 5, 7, 8, 9, 10];[11, 12, 13, 14, 15, 17, 1, 2, 5, 7, 8, 9, 10]
6368;[3, 5, 7, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6369;[3, 5, 7, 10];[15, 9]
6370;[3, 5, 7, 10];[11, 12, 13, 14, 15, 17, 1, 2, 5, 7, 8, 9, 10]
6371;[3, 5, 7, 10];[11, 1, 12, 2, 14, 15, 5, 8, 9, 10]
6372;[3, 7, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 7, 8, 9, 10]
6373;[3, 5, 7, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 7, 8, 9, 10]
6374;[3, 5, 7, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6375;[3, 5, 17, 7, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6376;[3, 5, 17, 7, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6377;[3, 5, 17, 7, 10];[11, 1, 2, 14, 15, 5, 16, 17, 8, 9, 10]
6378;[3, 5, 17, 8, 10];[11, 12, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6379;[1, 12, 3, 5, 17, 8, 10];[11, 12, 13, 14, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6380;[3, 17, 8, 10];[11, 12, 13, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6381;[3, 5, 17, 8, 10];[11, 12, 13, 14, 15, 17, 1, 2, 5, 7, 8, 9, 10]
6382;[3, 5, 8, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6383;[3, 5, 17, 8, 10];[11, 1, 12, 2, 14, 15, 17, 8, 9, 10]
6384;[3, 5, 17, 8, 10];[11, 1, 12, 13, 15, 8]
6385;[1, 3, 5, 17, 8, 10];[11, 12, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6386;[3, 8, 10];[1, 15, 9]
6387;[3, 5, 8, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6388;[11, 1, 3, 14, 17, 8, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6389;[3, 5, 7, 10];[11, 12, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6390;[3, 5, 7, 10];[11, 12, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6391;[3, 5, 7, 10];[11, 12, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6392;[3, 5, 7, 10];[11, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6393;[3, 5, 7, 10];[11, 12, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6394;[3, 5, 7, 10];[11, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6395;[0, 13, 3, 5, 7, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6396;[3, 5, 10];[11, 1, 2, 13, 14, 15, 5, 16, 7, 8, 9, 10]
6397;[3, 5, 7, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6398;[3, 5, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6399;[3, 5, 7, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6400;[3, 5, 7, 10];[11, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6401;[3, 5, 7, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6402;[3, 5, 7, 10];[11, 1, 2, 14, 15, 5, 16, 17, 7, 8, 9, 10]
6403;[3, 5, 7, 10];[11, 12, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6404;[3, 5, 8, 10];[11, 12, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6405;[3, 5, 10];[11, 1, 2, 13, 14, 15, 5, 17, 7, 8, 9, 10]
6406;[0, 13, 3, 5, 7, 8, 10];[12, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6407;[1, 3, 5, 17, 8, 10];[11, 12, 14, 15, 16, 17, 0, 1, 2, 7, 8, 9, 10]
6408;[3, 5, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6409;[3, 5, 10];[11, 1, 12, 2, 14, 15, 5, 16, 17, 8, 9, 10]
6410;[3, 5, 10];[11, 12, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6411;[3, 7, 10];[11, 1, 12, 2, 14, 15, 5, 17, 7, 8, 9, 10]
6412;[3, 7, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6413;[11, 1, 2, 3, 14, 15, 5, 17, 8, 10];[11, 12, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6414;[1, 3, 5, 8, 9, 10];[11, 1, 12, 2, 14, 15, 5, 17, 7, 8, 9, 10]
6415;[3, 5, 17, 8, 10];[11, 1, 12, 2, 15, 5, 7, 8, 9, 10]
6416;[1, 3, 14, 17, 8, 9, 10];[14, 5, 10]
6417;[11, 1, 3, 14, 8, 10];[11, 1, 12, 2, 14, 15, 16, 17, 8, 9, 10]
6418;[1, 2, 3, 14, 15, 8, 10];[11, 12, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6419;[3, 5, 17, 8, 9, 10];[11, 1, 2, 14, 15, 5, 16, 17, 7, 8, 9, 10]
6420;[3, 5, 8, 9, 10];[11, 1, 2, 14, 15, 5, 16, 17, 7, 8, 9, 10]
6421;[3, 5, 8, 10];[11, 12, 1, 2, 15, 16, 17, 8, 10]
6422;[1, 3, 14, 8, 9, 10];[1, 12, 2, 5, 8, 9]
6423;[3, 14, 8, 10];[9]
6424;[3, 8, 10];[1, 2, 13, 15, 7, 8, 9, 10]
6425;[11, 1, 3, 14, 8, 10];[13, 7]
6426;[3, 10];[12, 2, 8, 9]
6427;[3, 10];[12, 2, 7, 8, 9]
6428;[3, 5, 7, 9, 10];[11, 12, 13, 14, 15, 17, 1, 2, 5, 7, 8, 9, 10]
6429;[11, 1, 3, 14, 17, 8, 9, 10];[1, 13, 14, 5, 8, 9, 10]
6430;[3, 5, 8, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6431;[3, 5, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6432;[3, 5, 10];[11, 12, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6433;[1, 3, 5, 8, 9, 10];[11, 1, 12, 14, 5, 16, 7, 8, 9, 10]
6434;[11, 1, 3, 5, 17, 8, 9, 10];[11, 12, 1, 13, 14, 15, 16, 8, 10]
6435;[1, 3, 5, 17, 8, 9, 10];[11, 12, 1, 2, 14, 15, 5, 7, 8, 10]
6436;[3, 5, 10];[11, 12, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6437;[3, 10];[11, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6438;[3, 15, 8, 9, 10];[11, 1, 12, 2, 14, 15, 8, 9]
6439;[1, 3, 8, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6440;[3, 5, 7, 10];[11, 12, 13, 14, 15, 16, 17, 0, 1, 2, 5, 7, 8, 9, 10]
6441;[3, 5, 8, 10];[11, 1, 12, 2, 14, 15, 5, 16, 17, 7, 8]
6442;[3, 5, 8, 9, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6443;[3, 5, 7, 9, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6444;[3, 5, 9, 10];[11, 12, 1, 13, 2, 14, 15, 5, 16, 7, 8, 9]
6445;[3, 14, 5, 8, 9, 10];[11, 1, 12, 13, 2, 14, 15, 5, 17, 8, 9]
6446;[11, 3, 5, 17, 8, 10];[11, 1, 12, 14, 5, 8, 9]
6447;[3, 5, 17, 8, 10];[11, 1, 12, 2, 14, 15, 7, 8, 10]
6448;[11, 3, 5, 17, 8, 10];[11, 1, 12, 14, 5, 9]
6449;[3, 5, 17, 8, 10];[11, 1, 12, 2, 14, 15, 7, 8, 10]
6450;[11, 3, 14, 17, 8, 10];[11, 1, 2, 14, 15, 16, 17, 7, 8]
6451;[11, 3, 5, 17, 8, 10];[11, 1, 12, 14, 5, 8, 9]
6452;[3, 5, 17, 8, 10];[11, 1, 12, 2, 14, 15, 7, 8, 10]
6453;[3, 8, 9, 10];[11, 12, 13, 14, 15, 17, 1, 2, 5, 7, 8, 9, 10]
6454;[3, 5, 10];[1, 14, 5, 17, 8, 9, 10]
6455;[3, 5, 7, 10];[1, 14, 5, 17, 8, 9, 10]
6456;[11, 1, 3, 14, 8, 10];[2, 14, 5, 17, 8, 9, 10]
6457;[11, 3, 14, 8, 10];[1, 14, 5, 17, 8]
6458;[3, 5, 8, 10];[14, 17, 9, 10]
6459;[3, 5, 8, 10];[11, 1, 2, 14, 15, 5, 7, 8, 9, 10]
6460;[3, 5, 17, 8, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6461;[3, 7, 10];[11, 1, 13, 14, 5, 17, 8, 9, 10]
6462;[3, 5, 8, 9, 10];[14, 5, 17]
6463;[3, 5, 8, 10];unknwon
6464;[3, 5, 8, 9, 10];[14, 5, 17, 8, 9, 10]
6465;[3, 5, 8, 9, 10];[11, 12, 13, 14, 15, 17, 0, 1, 2, 5, 7, 8, 9, 10]
6466;[3, 5, 7, 9, 10];[11, 1, 12, 2, 14, 15, 16, 8, 9]
6467;[1, 3, 5, 17, 8, 10];[11, 1, 12, 2, 14, 15, 8, 10]
6468;[3, 17, 8, 9, 10];[14, 5, 10]
6469;[3, 7, 10];[11, 1, 12, 2, 14, 15, 9, 10]
6470;[3, 5, 7, 10];[11, 1, 12, 13, 2, 14, 5, 8, 9, 10]
6471;[3, 8, 10];[11, 1, 12, 2, 14, 15, 8, 9, 10]
6472;[3, 5, 7, 9, 10];[1, 14, 5, 17, 8, 9, 10]
6473;[3, 10];[11, 12, 13, 14, 15, 17, 0, 1, 2, 5, 7, 8, 9, 10]
6474;[11, 3, 14, 8, 10];[11, 12, 1, 13, 2, 14, 16, 17, 7, 8]
6475;[1, 3, 14, 8, 9, 10];[1, 12, 2, 14, 15, 16, 17, 7, 8, 9, 10]
6476;[3, 5, 8, 10];[11, 1, 12, 2, 5, 16, 7, 8, 9, 10]
6477;[3, 5, 8, 9, 10];[11, 1, 2, 14, 15, 5, 16, 17, 7, 8, 9, 10]
6478;[3, 5, 8, 9, 10];[11, 1, 2, 14, 15, 16, 5, 17, 7, 8, 9, 10]
6479;[3, 5, 8, 10];[11, 12, 1, 2, 16, 17, 8, 10]
6480;[3, 8, 9, 10];[1, 12, 2, 15, 5, 8, 9, 10]
6481;[1, 3, 14, 8, 9, 10];[1, 12, 2, 5, 8, 9]
6482;[3, 8, 10];[1, 2, 13, 15, 5, 7, 8, 9, 10]
6483;[11, 3, 14, 17, 8, 10];unknwon
6484;[3, 14, 5, 8, 10];[1, 14, 5, 8, 10]
6485;[3, 8, 10];[1, 12, 2, 8, 9]
6486;[3, 14, 8, 10];[11, 1, 12, 2, 14, 15, 7, 8]
6487;[3, 8, 10];[12, 2, 7, 8, 9]
6488;[3, 8, 10];[11, 12, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6489;[1, 3, 17, 8, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6490;[3, 5, 8, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6491;[3, 5, 8, 10];[1, 12]
6492;[1, 3, 5, 8, 10];[11, 1, 12, 8]
6493;[3, 5, 8, 10];[1, 12]
6494;[1, 3, 5, 17, 8, 10];[11, 1, 12, 2, 15, 16, 17, 7, 8, 9, 10]
6495;[3, 8, 10];[11, 9]
6496;[3, 5, 8, 10];[11, 1, 2, 15, 5, 16, 17, 7, 8, 9, 10]
6497;[3, 5, 8, 10];[11, 1, 2, 15, 5, 17, 8, 9, 10]
6498;[3, 8, 10];[11, 1, 12, 8]
6499;[1, 3, 14, 8, 10];[11, 1, 12, 13, 2, 15, 17, 8]
6500;[3, 5, 8, 10];[11, 1, 2, 14, 15, 5, 16, 17, 7, 8, 9, 10]
6501;[3, 5, 17, 8, 10];[11, 12, 1, 13, 2, 14, 15, 5, 17, 7, 8, 10]
6502;[3, 8, 10];[11, 12]
6503;[3, 5, 8, 10];[11, 12, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6504;[3, 5, 8, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6505;[0, 13, 3, 5, 7, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6506;[3, 5, 8, 10];[11, 1, 2, 15, 5, 17, 8, 9, 10]
6507;[1, 3, 5, 8, 10];[11, 12, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6508;[3, 5, 17, 8, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6509;[3, 5, 8, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6510;[3, 5, 8, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6511;[3, 5, 8, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6512;[3, 5, 8, 10];[12, 8, 10]
6513;[3, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6514;[3, 5, 7, 10];[11, 12, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6515;[3, 5, 7, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6516;[3, 5, 7, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6517;[3, 17, 8, 10];[11, 1, 12, 2, 15, 5, 17, 7, 8, 9, 10]
6518;[1, 3, 17, 8, 10];[11, 12, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6519;[1, 3, 17, 8, 10];[11, 12, 13, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
6520;[1, 3, 17, 8, 10];[11, 1, 12, 2, 14, 15, 5, 17, 7, 8, 9, 10]
6521;[3, 5, 17, 8, 10];[11, 1, 2, 14, 15, 5, 16, 17, 7, 8, 9, 10]
6522;[3, 7, 10];[11, 12, 1, 2, 15, 5, 16, 8, 10]
6523;[11, 2, 3, 14, 15, 8, 10];[11, 12, 14, 15, 16, 17, 1, 2, 5, 7, 8, 9, 10]
